internal_row_id,canonical_name,score,bucket,hard_reject_reason,city,sector_label,sector_score,domain_tier,domain_score,scale_score,reviews_count,rating,duplicate_adjustment,duplicate_reason,identity_penalty,identity_reason,enrichment_bonus,enrichment_note,website,normalized_domain,address,google_category,relevance_status,already_enriched,google_maps_url
uae-pilot-0112,Bericht Audit & Advisory,68,high_priority_verification,,Dubai,Accounting/Audit,22,ae_domain,25,11,31,5.0,0,,0,,0,,https://bericht.ae/,bericht.ae,68X2+HF IDS BUILDING - Office 16 - 42 2B St - Al Karama - Dubai - United Arab Emirates,Auditor,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Bericht%20Audit%20%26%20Advisory&query_place_id=ChIJA-SNdANfXz4RFG8Cg6nOYls
uae-pilot-0230,Hampshire Accountants Dubai,68,high_priority_verification,,Dubai,Accounting/Audit,22,ae_domain,25,11,18,4.8,0,,0,,0,,http://www.hampshire.ae/,hampshire.ae,"Rolex 12th, 32 - Deira Twin Towers - Dubai - United Arab Emirates",Certified public accountant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Hampshire%20Accountants%20Dubai&query_place_id=ChIJWYoZUABDXz4R_Hk0tBNTsvA
uae-pilot-0320,National Hospital Abu Dhabi,68,high_priority_verification,,Abu Dhabi,Healthcare,22,ae_domain,25,11,44,4.8,0,,0,,0,,https://nationalhospital.ae/,nationalhospital.ae,Building 16 Abdullah Bin Humaid Al Rumaithi St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Hospital,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=National%20Hospital%20Abu%20Dhabi&query_place_id=ChIJZXaEJwBnXj4R9EmZnC4k160
uae-pilot-0434,Vitruvius Accounting Records and Books Keeping Organisation,68,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,ae_domain,25,11,49,5.0,0,,0,,0,,https://www.vitruvius.ae/,vitruvius.ae,"Al Madeena Hypermarket same Building - Office no 13, Lift Button 3 Floor 6 - Al Zahiyah - Abu Dhabi - United Arab Emirates",Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Vitruvius%20Accounting%20Records%20and%20Books%20Keeping%20Organisation&query_place_id=ChIJcYX41iZnXj4RCKbWHc84iok
uae-pilot-0450,Yemnak Management Consultancy L.L.C.,68,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,ae_domain,25,11,16,4.9,0,,0,,0,,https://www.yemnak.ae/,yemnak.ae,Saadiyat Noon Office Building - Al Saadiyat Island - SDW4 - Abu Dhabi - United Arab Emirates,Business management consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Yemnak%20Management%20Consultancy%20L.L.C.&query_place_id=ChIJSf-Zr-BlXj4R1nB2GJnSFjQ
uae-pilot-0458,Zero Accounting,68,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,ae_domain,25,11,15,5.0,0,,0,,0,,https://zeroaccounting.ae/,zeroaccounting.ae,KHALIFA COMPLEX B - MEZZANINE FLOOR AL-MAIYANI ST - Al Zahiyah - E16 - Abu Dhabi - United Arab Emirates,Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Zero%20Accounting&query_place_id=ChIJcdHpJd9nXj4R9FnIcWqLKMI
uae-pilot-0199,Eurolink Safety,68,high_priority_verification,,Dubai,Other,8,generic_domain,15,20,3575,4.9,0,,0,,15,already_confirmed_official_domain_in_prior_pass,http://www.eurolinksafety.com/,eurolinksafety.com,Golf Park Building - Ste 309 - Sheikh Rashid Rd - Al Garhoud - Dubai - United Arab Emirates,Training center,eligible_employer_enriched_but_unresolved,yes,https://www.google.com/maps/search/?api=1&query=Eurolink%20Safety&query_place_id=ChIJbwmn6hhdXz4Rh9YP2pBlHhM
uae-pilot-0183,Ear Care Medical Center ECMC,67,high_priority_verification,,Dubai,Healthcare,22,generic_domain,15,20,206,4.7,0,,0,,0,,https://ecmcweb.com/,ecmcweb.com,Al Wasl Rd - opposite Al Ghazal Mall - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,Medical Center,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Ear%20Care%20Medical%20Center%20ECMC&query_place_id=ChIJlzNl7v9CXz4Reo5rLIVfV8A
uae-pilot-0357,Priority Relocations Dubai,67,high_priority_verification,,Dubai,Logistics (secondary),12,ae_domain,25,20,193,4.6,0,,0,,0,,https://www.priorityrelocations.ae/,priorityrelocations.ae,"Crystal Business Building, Mezzanine Floor - near ADCB Metro Station - Al Karama - Dubai - United Arab Emirates",Freight forwarding service,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Priority%20Relocations%20Dubai&query_place_id=ChIJbeQVo5xDXz4RwZNKSJceCJE
uae-pilot-0379,Salma Children's Long-Term Care and Rehabilitation Hospital,67,high_priority_verification,,Abu Dhabi,Healthcare,22,generic_domain,15,20,188,4.7,0,,0,,0,,https://salmahospital.com/,salmahospital.com,Salama Bint Butti St - Hadbat Al Za`Faranah - Zone 1 - Abu Dhabi - United Arab Emirates,Hospital,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Salma%20Children's%20Long-Term%20Care%20and%20Rehabilitation%20Hospital&query_place_id=ChIJzUCMC_1pXj4RrWo3yKL-1pY
uae-pilot-0042,Al Hendawy Medical Centre - Abu Dhabi,66,high_priority_verification,,Abu Dhabi,Healthcare,22,ae_domain,25,19,251,4.4,-10,branch_qualifier_in_name,0,,0,,http://www.alhendawymc.ae/,alhendawymc.ae,منطقة الدانة أ -شارع المرور، مدينة - 425 الطابق الرابع - مقابل مدينة زايد للذهب بناية صيدلية الهنداوى - Abu Dhabi - United Arab Emirates,Medical Center,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Al%20Hendawy%20Medical%20Centre%20-%20Abu%20Dhabi&query_place_id=ChIJ6T0V8mlmXj4R6FOUJwpOsJI
uae-pilot-0097,ASAS Engineering &Projects Management Consultancy,66,high_priority_verification,,Abu Dhabi,Engineering,25,ae_domain,25,6,4,5.0,0,,0,,0,,https://www.asasengg.ae/,asasengg.ae,شرق 9 - خلف السفير مول - Mohamed Bin Zayed City - Mussafah Community - Abu Dhabi - United Arab Emirates,Building consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=ASAS%20Engineering%20%26Projects%20Management%20Consultancy&query_place_id=ChIJlfu_XkRHXj4RDOBd8afQ310
uae-pilot-0098,Asian Cargo,66,high_priority_verification,,Abu Dhabi,Logistics (secondary),12,ae_domain,25,19,160,4.4,0,,0,,0,,https://www.asiancargo.ae/,asiancargo.ae,30 Qal'at 'Arad Street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Freight forwarding service,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Asian%20Cargo&query_place_id=ChIJ9WNOEnRpXj4Rcn_2rmAs-a4
uae-pilot-0201,Exceptional Interior Decoration LLC,66,high_priority_verification,,Dubai,Construction,25,ae_domain,25,6,9,4.9,0,,0,,0,,http://exceptional.ae/,exceptional.ae,30 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Exceptional%20Interior%20Decoration%20LLC&query_place_id=ChIJaTTjwe1CXz4Rw2okiZy2soo
uae-pilot-0220,Global Aerospace Logistics (GAL),66,high_priority_verification,,Abu Dhabi,Logistics (secondary),12,ae_domain,25,19,169,4.4,0,,0,,0,,https://www.gal.ae/,gal.ae,"International Tower - 132, Floor - 16 Al Karamah St - Al Rawdah - Capital Centre - Abu Dhabi - United Arab Emirates",Logistics service,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Global%20Aerospace%20Logistics%20(GAL)&query_place_id=ChIJg17h9V5GXj4RMG7Z19fFwII
uae-pilot-0251,IDX INTERIOR DECORATION LLC,66,high_priority_verification,,Dubai,Construction,25,generic_domain,15,16,97,4.9,0,,0,,0,,http://www.idxperts.com/,idxperts.com,"Office #121, Dubai Real Estate Centre - 153 Al Mina St - Al Mina - Dubai - United Arab Emirates",Interior fitting contractor,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=IDX%20INTERIOR%20DECORATION%20LLC&query_place_id=ChIJ8e4gPtcTXz4RSoFfjOM0T1A
uae-pilot-0292,Marvel Contracting and General Maintenance L.L.C,66,high_priority_verification,,Abu Dhabi,Construction,25,ae_domain,25,6,5,5.0,0,,0,,0,,https://marvelcontracting.ae/,marvelcontracting.ae,Mohamed Bin Zayed City - ME12 - Abu Dhabi - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Marvel%20Contracting%20and%20General%20Maintenance%20L.L.C&query_place_id=ChIJuXH8yMBnXj4Rrm2dkLwmKZw
uae-pilot-0305,Model Engineering Consultants,66,high_priority_verification,,Dubai,Engineering,25,generic_domain,15,16,80,4.7,0,,0,,0,,https://designbymodel.com/,designbymodel.com,Awards Building - Jumeira St - Al Hudaiba - Al Mina - Dubai - United Arab Emirates,Engineer,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Model%20Engineering%20Consultants&query_place_id=ChIJqa6XwgBDXz4RGgnolKZcWlQ
uae-pilot-0318,National Construction Development,66,high_priority_verification,,Abu Dhabi,Construction,25,ae_domain,25,6,6,5.0,0,,0,,0,,http://www.ncd.ae/,ncd.ae,Bani Yas Tower - 104 - Corniche Rd W - Abu Dhabi - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=National%20Construction%20Development&query_place_id=ChIJOVpNSnJmXj4RSWKTNHKHWNE
uae-pilot-0342,ORASCOM CONSTRUCTION,66,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,16,54,4.5,0,,0,,0,,http://www.orascom.com/,orascom.com,"15th Floor, Tamouh Tower, Bldg. 12 (A2 Marina Square, Reem Island - Abu Dhabi - United Arab Emirates",Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=ORASCOM%20CONSTRUCTION&query_place_id=ChIJPW-TzrVnXj4R9jk1zbkp-1o
uae-pilot-0361,Protexive Engineering Consultants,66,high_priority_verification,,Abu Dhabi,Engineering,25,ae_domain,25,6,2,5.0,0,,0,,0,,http://www.protexiveconsultant.ae/,protexiveconsultant.ae,"503 , 5th floor , Mazyad office Tower 1 - Abu Dhabi - United Arab Emirates",Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Protexive%20Engineering%20Consultants&query_place_id=ChIJ9Wp_ezyuCisRdpE6W0cPyHw
uae-pilot-0371,Riviera Engineering Consultant,66,high_priority_verification,,Abu Dhabi,Engineering,25,ae_domain,25,6,1,5.0,0,,0,,0,,http://www.rivieraeng.ae/,rivieraeng.ae,مزيد، مول TOWER - OFFICE 26 - 2 5TH FLOOR - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Riviera%20Engineering%20Consultant&query_place_id=ChIJndn5XgBHXj4R9DG-OzCCDEs
uae-pilot-0395,Shine Square Building Contracting LLC,66,high_priority_verification,,Dubai,Construction,25,generic_domain,15,16,80,4.9,0,,0,,0,,http://www.shinesquarebuilders.com/,shinesquarebuilders.com,Sultan Business Centre - G11 - Oud Metha - Dubai - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Shine%20Square%20Building%20Contracting%20LLC&query_place_id=ChIJ5wt1G6NpXz4RxVdQId_Mck8
uae-pilot-0444,Wellness One Day Surgery Center,66,high_priority_verification,,Abu Dhabi,Healthcare,22,generic_domain,15,19,582,4.3,0,,0,,0,,https://www.wellnesssurgerycenter.com/?utm_source=GMB&utm_medium=Google&utm_campaign=Google+my+business+Wellness&utm_content=GBM,wellnesssurgerycenter.com,Villa 111 - Villa 111 Dihan St - Hadbat Al Za`Faranah - E21 - Abu Dhabi - United Arab Emirates,Medical Center,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Wellness%20One%20Day%20Surgery%20Center&query_place_id=ChIJX71Yq11oXj4RoCV-t0t_EUg
uae-pilot-0014,Abu Dhabi International Contracting &General Maintenance Company,65,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,15,76,4.2,0,,0,,0,,http://adicc-uae.com/,adicc-uae.com,Muroor Rd - Al Nahyan - E19 02 - Abu Dhabi - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Abu%20Dhabi%20International%20Contracting%20%26General%20Maintenance%20Company&query_place_id=ChIJR9fsiXBmXj4REQt9Woyt07g
uae-pilot-0032,Al Ahd General Contracting Co AGCM,65,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,15,104,4.2,0,,0,,0,,http://agcmco.com/,agcmco.com,Sheikh Khalifa Bin Zayed St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Al%20Ahd%20General%20Contracting%20Co%20AGCM&query_place_id=ChIJxZii5F9mXj4RZjeqIsVTdnM
uae-pilot-0037,Al Dhafra International Projects Group,65,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,15,52,4.4,0,,0,,0,,http://dhafra.org/,dhafra.org,At Tufayl Bin Abdullah St - Al Zahiyah - E12 - Abu Dhabi - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Al%20Dhafra%20International%20Projects%20Group&query_place_id=ChIJkyX7sJVmXj4ROcXLbqPWoAI
uae-pilot-0040,Al Gurg Consultants,65,high_priority_verification,,Dubai,Engineering,25,generic_domain,15,15,92,4.4,0,,0,,0,,https://www.algurg.net/,algurg.net,99 Building - 10th - Oud Metha Rd - Oud Metha - Dubai - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Al%20Gurg%20Consultants&query_place_id=ChIJ1yMqw9NCXz4RKn5gADaOOYM
uae-pilot-0091,Arkiplan Consulting Architects and Engineers,65,high_priority_verification,,Dubai,Architecture,25,generic_domain,15,15,53,4.2,0,,0,,0,,http://www.arkiplan-me.com/,arkiplan-me.com,Latifa Tower - Trade Center First - Centre 1 - Dubai - United Arab Emirates,Architecture firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Arkiplan%20Consulting%20Architects%20and%20Engineers&query_place_id=ChIJJ9vaQPNcXz4RQlnG4Uuegjs
uae-pilot-0147,Construction General Contracting House Limited,65,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,15,73,4.3,0,,0,,0,,https://www.cgchouse.com/,cgchouse.com,Corniche Rd - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,General contractor,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Construction%20General%20Contracting%20House%20Limited&query_place_id=ChIJsRsMrXxmXj4RntwR65kiVW8
uae-pilot-0197,ESKAN Engineering consultant,65,high_priority_verification,,Dubai,Engineering,25,generic_domain,15,15,52,4.3,0,,0,,0,,http://www.eskaneng.com/,eskaneng.com,فوق مطعم قصر الهند - شارع الشيخ راشد بنايه الهدى - Dubai - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=ESKAN%20Engineering%20consultant&query_place_id=ChIJwa7vlzlcXz4RXb1SevqQWZg
uae-pilot-0224,Golden Square Engineering Consultants,65,high_priority_verification,,Dubai,Engineering,25,generic_domain,15,15,77,4.4,0,,0,,0,,http://www.gsengint.com/,gsengint.com,Second - Office 403. For reference: (Same building of Emirates Islamic Bank - Building no. 16 - Umm Hurair Second - Dubai - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Golden%20Square%20Engineering%20Consultants&query_place_id=ChIJyUgAjPJCXz4R4UUkYYFVfFs
uae-pilot-0225,Granite Construction Company llc,65,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,15,52,4.4,0,,0,,0,,http://www.graniteuae.com/,graniteuae.com,1021 Zayed The First St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Granite%20Construction%20Company%20llc&query_place_id=ChIJIz_NjlxmXj4R6w85Q3vrN8Q
uae-pilot-0239,HILALCO ABUDHABI,65,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,15,139,4.3,0,,0,,0,,http://www.hilalco.com/,hilalco.com,"Adnec Compound, Liwa Tower - 1st Floor - Al Rawdah - W59 01 - Abu Dhabi - United Arab Emirates",Road construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=HILALCO%20ABUDHABI&query_place_id=ChIJ8WerZTdoXj4RrpSGUfuaAjw
uae-pilot-0335,Nurol LLC OPC,65,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,15,59,4.3,0,,0,,0,,https://www.nuroluae.com/,nuroluae.com,"202 & 203 - Zayed The First Street - Building No.3, Office No - عَرَادة - Abu Dhabi - United Arab Emirates",Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Nurol%20LLC%20OPC&query_place_id=ChIJCZQEP-BlXj4Rufa_XMU8QeI
uae-pilot-0024,ahad alfan of engineering consultancy عهد الفن للاستشارات الهندسية,64,high_priority_verification,,Abu Dhabi,Engineering,25,generic_domain,15,14,52,3.9,0,,0,,0,,http://www.ahdalfan.com/,ahdalfan.com,Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=ahad%20alfan%20of%20engineering%20consultancy%20%D8%B9%D9%87%D8%AF%20%D8%A7%D9%84%D9%81%D9%86%20%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9&query_place_id=ChIJX8Z2hn9HXj4RM5GD4dy2EQk
uae-pilot-0165,Design Studio 727,64,high_priority_verification,,Abu Dhabi,Interior Design (secondary),18,ae_domain,25,11,14,5.0,0,,0,,0,,https://www.designstudio727.ae/,designstudio727.ae,"Cloud Spaces, Yas Mall - level 1 - Yas Island - YS1 - Abu Dhabi - United Arab Emirates",Interior designer,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Design%20Studio%20727&query_place_id=ChIJ7-woAaVFXj4RivusMU72yVk
uae-pilot-0406,Square General Contracting Company LLC,64,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,14,86,3.8,0,,0,,0,,http://sgcc-uae.com/,sgcc-uae.com,"W10, Corniche Rd W - Abu Dhabi - United Arab Emirates",Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Square%20General%20Contracting%20Company%20LLC&query_place_id=ChIJLypPQnVmXj4RdypflRxJW3s
uae-pilot-0431,Unique Options N Interiors Designs LLC,64,high_priority_verification,,Abu Dhabi,Interior Design (secondary),18,ae_domain,25,11,14,4.7,0,,0,,0,,https://www.uniqueoptions.ae/,uniqueoptions.ae,"Building No C163, M05 & M06 Musaffah Shabiya - ME9 - Abu Dhabi - United Arab Emirates",Interior designer,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Unique%20Options%20N%20Interiors%20Designs%20LLC&query_place_id=ChIJu9XT-lhHXj4RM6zgAFollPo
uae-pilot-0033,AL Aman Medical Centre AL Karama,63,high_priority_verification,,Dubai,Healthcare,22,generic_domain,15,16,135,4.8,0,,0,,0,,http://alamanmedicalcenter.com/,alamanmedicalcenter.com,Kanoo Group Building - 201 - next to ADCB Metro - Al Karama - Dubai - United Arab Emirates,Medical Center,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=AL%20Aman%20Medical%20Centre%20AL%20Karama&query_place_id=ChIJpyOOMWZDXz4RAnldPsB42oQ
uae-pilot-0052,Al Marona Accounting and Bookkeeping,63,high_priority_verification,,Dubai,Accounting/Audit,22,generic_domain,15,16,50,5.0,0,,0,,0,,https://www.almarona.com/,almarona.com,"Office# 104 Crystal Business Center, Near ADCB Metro Station - Dubai - United Arab Emirates",Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Al%20Marona%20Accounting%20and%20Bookkeeping&query_place_id=ChIJIfcYWHZDXz4RY14OaM4Qc-Q
uae-pilot-0083,AMZ Consultants,63,high_priority_verification,,Dubai,Accounting/Audit,22,ae_domain,25,6,2,5.0,0,,0,,0,,https://www.amzconsultants.ae/,amzconsultants.ae,Dubai Real Estate - Building - Office 213 Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=AMZ%20Consultants&query_place_id=ChIJyzWYxzVDXz4Rta7jxWTYpiM
uae-pilot-0195,Enjaz Tax and Accounting Consultancy L.L.C,63,high_priority_verification,,Dubai,Accounting/Audit,22,ae_domain,25,6,2,5.0,0,,0,,0,,https://tax-enjaz.ae/,tax-enjaz.ae,Al Diyafah Street - Al Bada' - Dubai - United Arab Emirates,Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Enjaz%20Tax%20and%20Accounting%20Consultancy%20L.L.C&query_place_id=ChIJrb-zxUVDXz4RTHBaZLlu8d0
uae-pilot-0198,Ethics Plus Public Accountants,63,high_priority_verification,,Dubai,Accounting/Audit,22,generic_domain,15,16,101,4.8,0,,0,,0,,https://www.ethicsplusuae.com/,ethicsplusuae.com,"Suite 108 & 109, Mezzanine floor, Al Diyafa Center - 2nd December St - Dubai - United Arab Emirates",Certified public accountant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Ethics%20Plus%20Public%20Accountants&query_place_id=ChIJB2jaXfxCXz4RjVjKMEZMFNA
uae-pilot-0204,"Fast Track Accounting & Tax Consultancy (FTA) VAT Abu Dhabi, Dubai, UAE",63,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,generic_domain,15,16,58,4.9,0,,0,,0,,http://www.ftaauditing.com/,ftaauditing.com,"Mazyed Mall .Mussafah - Office No 608,Tower 2 - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates",Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Fast%20Track%20Accounting%20%26%20Tax%20Consultancy%20(FTA)%20VAT%20Abu%20Dhabi%2C%20Dubai%2C%20UAE&query_place_id=ChIJr8mWe5xHXj4RYxMwxMlCwJk
uae-pilot-0208,Fix For Less,63,high_priority_verification,,Abu Dhabi,Interior Design (secondary),18,ae_domain,25,10,19,4.2,0,,0,,0,,https://fixforless.ae/,fixforless.ae,17 street 43 - Al Shamkhah - SH8 - Abu Dhabi - United Arab Emirates,Interior designer,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Fix%20For%20Less&query_place_id=ChIJibF286pLXj4RL6XMMKQt8PE
uae-pilot-0237,"Hedge Accounting Solution | Accounting & Audit firm in Abu Dhabi, UAE | ICV and ADV Certification Consultant",63,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,generic_domain,15,16,57,5.0,0,,0,,0,,https://hedgeasglobal.com/,hedgeasglobal.com,F9R4+6FG - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Hedge%20Accounting%20Solution%20%7C%20Accounting%20%26%20Audit%20firm%20in%20Abu%20Dhabi%2C%20UAE%20%7C%20ICV%20and%20ADV%20Certification%20Consultant&query_place_id=ChIJgRUGxVtmXj4R3IoxyN56ejI
uae-pilot-0253,IMH Corporate Office,63,high_priority_verification,,Dubai,Healthcare,22,ae_domain,25,6,2,5.0,0,,0,,0,,https://www.imh.ae/,imh.ae,"Office side, 303 - Nesto building - Al Mina St - Dubai - United Arab Emirates",Hospital,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=IMH%20Corporate%20Office&query_place_id=ChIJpSpGP2RDXz4Rq5kH5v7GOo0
uae-pilot-0376,Saadiyat Accounting & Bookkeeping L.L.C,63,high_priority_verification,,Dubai,Accounting/Audit,22,generic_domain,15,16,92,4.9,0,,0,,0,,https://www.saadiyataccounting.com/,saadiyataccounting.com,Office 238 - 63 32A St - near Fish Roundabout - Naif - Deira - Dubai - United Arab Emirates,Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Saadiyat%20Accounting%20%26%20Bookkeeping%20L.L.C&query_place_id=ChIJeb_-t8JDXz4R49ub82rVhSo
uae-pilot-0428,TY Chartered Accountants,63,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,ae_domain,25,6,1,5.0,0,,0,,0,,https://tny.ae/,tny.ae,Addax Tower - Office#2 My Coworking Business Center Ltd - 2312 - Al Reem Island - Abu Dhabi - United Arab Emirates,Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=TY%20Chartered%20Accountants&query_place_id=ChIJ-fgdyAZnXj4REVT7XKuvbJE
uae-pilot-0459,"ZS Consultant: ICV, Corporate Tax and Accounting Services",63,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,generic_domain,15,16,73,5.0,0,,0,,0,,https://www.zsconsultant.com/,zsconsultant.com,"Mazyad Mall - Office No. 27, 9th Floor Tower 3 - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates",Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=ZS%20Consultant%3A%20ICV%2C%20Corporate%20Tax%20and%20Accounting%20Services&query_place_id=ChIJG57oCKhBXj4RgmbKuYjKGGk
uae-pilot-0016,Acacia Medical Center,62,high_priority_verification,,Abu Dhabi,Healthcare,22,generic_domain,15,15,138,4.3,0,,0,,0,,https://acaciamedicalcenter.com/,acaciamedicalcenter.com,F94F+XWQ - Villa No. 15 Al Karamah St - Al Manhal - W15 02 - Abu Dhabi - United Arab Emirates,Medical Center,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Acacia%20Medical%20Center&query_place_id=ChIJOy1YCYNpXj4RTkJUiotSzL4
uae-pilot-0429,Ultra Care Medical Group,62,high_priority_verification,,Dubai,Healthcare,22,generic_domain,15,15,107,4.3,0,,0,,0,,https://business.google.com/site/l/01466323194045965484,business.google.com,Al Diyafah Street - Al Hudaiba - Dubai - United Arab Emirates,Medical Center,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Ultra%20Care%20Medical%20Group&query_place_id=ChIJWZvtgUVDXz4RYfIuzzcZMaA
uae-pilot-0441,Well Care Medical Center LLC - Abu Dhabi,62,high_priority_verification,,Abu Dhabi,Healthcare,22,ae_domain,25,15,86,4.4,-10,branch_qualifier_in_name,0,,0,,http://www.wellcare.ae/,wellcare.ae,"خلف صيدلية ويل كير - تقاطع - Zayed The First St, Al Silaymi St شارع الدُّوج، - 19 Zayed The First St - Abu Dhabi - United Arab Emirates",Medical Center,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Well%20Care%20Medical%20Center%20LLC%20-%20Abu%20Dhabi&query_place_id=ChIJS3gZI11mXj4RdAlfJqNtakM
uae-pilot-0062,AL TAJ CARGO - Dubai,62,high_priority_verification,,Dubai,Logistics (secondary),12,generic_domain,15,20,208,4.9,-10,branch_qualifier_in_name,0,,15,already_confirmed_official_domain_in_prior_pass,https://www.altajcargo.com/,altajcargo.com,near Hot Fish Restaurant - Al Karama - Dubai - United Arab Emirates,Freight forwarding service,eligible_employer_enriched_but_unresolved,yes,https://www.google.com/maps/search/?api=1&query=AL%20TAJ%20CARGO%20-%20Dubai&query_place_id=ChIJG_gPSsBDXz4RMx5SBzs3Vvs
