internal_row_id,canonical_name,relevance_status,relevance_reason,google_category,mapped_industry_guess,mapped_company_type_guess,regions,categories,address,city,country_code,phone,google_maps_url,google_place_ids,google_rating,google_reviews_count,google_supplied_website,official_website_url,website_verification_status,website_evidence_url,website_notes,verification_date,careers_source_type,careers_page_url,ats_provider_detected,careers_evidence_url,careers_notes,linkedin_company_url,linkedin_status,linkedin_evidence_url,linkedin_identity_confidence,linkedin_notes,current_open_jobs_detected,source_confidence,automation_eligibility,review_status,enrichment_batch_status,researcher_notes
uae-pilot-0221,Global Care Hospital,eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",General hospital,retail hospitality healthcare,private,,General hospital,Building 419 - West 14-1 - Al Manhal - W14 01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,AE,+971 800 120,https://www.google.com/maps/search/?api=1&query=Global%20Care%20Hospital&query_place_id=ChIJn8hHRS1nXj4RocmIdPbAgq0,,4.7,885,https://gch.ae/,https://gch.ae/,confirmed_official,https://gch.ae/,"Licensed hospital in Al Manhal area, Abu Dhabi.",2026-09-07,dedicated_careers_page,https://gch.ae/careers/,unknown_not_itemized,https://gch.ae/careers/,"Licensed hospital in Al Manhal area, Abu Dhabi.",,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,high,suitable_public_ats,new_verified,enriched_2026-09-07,"Licensed hospital in Al Manhal area, Abu Dhabi."
uae-pilot-0389,Seha Emirates Hospital,eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",Hospital,retail hospitality healthcare,private,,Hospital,Block# 37 - اللّديم - Abu Dhabi - United Arab Emirates,Abu Dhabi,AE,+971 2 443 8999,https://www.google.com/maps/search/?api=1&query=Seha%20Emirates%20Hospital&query_place_id=ChIJvS1BRi5mXj4RYrE9LjxqzW4,,4.7,817,http://www.sehaemirates.com/,http://www.sehaemirates.com/,blocked_technical,http://www.sehaemirates.com/,TLS certificate expired on sehaemirates.com at fetch time - could not verify careers content this pass. Note: distinct domain from the government SEHA network (seha.ae).,2026-09-07,not_confirmed_this_pass,,unknown,http://www.sehaemirates.com/,TLS certificate expired on sehaemirates.com at fetch time - could not verify careers content this pass. Note: distinct domain from the government SEHA network (seha.ae).,,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,medium,unknown,needs_manual_review,enriched_2026-09-07,TLS certificate expired on sehaemirates.com at fetch time - could not verify careers content this pass. Note: distinct domain from the government SEHA network (seha.ae).
uae-pilot-0388,SEHA - Corniche Hospital,eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",Maternity hospital,other,private,,Maternity hospital,Al Zahiyah - E12 - Abu Dhabi - United Arab Emirates,Abu Dhabi,AE,+971 800 50,https://www.google.com/maps/search/?api=1&query=SEHA%20-%20Corniche%20Hospital&query_place_id=ChIJDXrQPvVmXj4RPdkJrgHDw-A,,4.7,6997,https://corniche.seha.ae/,https://corniche.seha.ae/,blocked_technical,https://corniche.seha.ae/,"corniche.seha.ae and the parent seha.ae (Abu Dhabi Health Services Company, the government hospital network) both returned HTTP 403 this pass. High-value target for a future pass - SEHA operates numerous major Abu Dhabi public hospitals.",2026-09-07,not_confirmed_this_pass,,unknown,https://corniche.seha.ae/,"corniche.seha.ae and the parent seha.ae (Abu Dhabi Health Services Company, the government hospital network) both returned HTTP 403 this pass. High-value target for a future pass - SEHA operates numerous major Abu Dhabi public hospitals.",,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,medium,unknown,needs_manual_review,enriched_2026-09-07,"corniche.seha.ae and the parent seha.ae (Abu Dhabi Health Services Company, the government hospital network) both returned HTTP 403 this pass. High-value target for a future pass - SEHA operates numerous major Abu Dhabi public hospitals."
uae-pilot-0413,Sundus Recruitment and Outsourcing Services,eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",Recruiter,other,private,,Recruiter,Prestige Tower 17 - 18th Floor - شارع ٧٩ - near Capital Mall - Mohamed Bin Zayed City - Abu Dhabi - United Arab Emirates,Abu Dhabi,AE,+971 2 672 9100,https://www.google.com/maps/search/?api=1&query=Sundus%20Recruitment%20and%20Outsourcing%20Services&query_place_id=ChIJlwBdcvVmXj4RKM7ThjX9yl4,,4.4,464,https://www.sundusglobal.com/,https://www.sundusglobal.com/,confirmed_official,https://www.sundusglobal.com/,"HR recruitment/outsourcing agency, 27 years established, 10,000+ outsourced staff, 500+ clients. Directly closes the HR/recruitment sector gap flagged in the UAE baseline. Secondary portal ruyacareers.ae also referenced.",2026-09-07,dedicated_careers_page,https://www.sundusglobal.com/sundus-job-search,custom_portal_ruyacareers,https://www.sundusglobal.com/sundus-job-search,"HR recruitment/outsourcing agency, 27 years established, 10,000+ outsourced staff, 500+ clients. Directly closes the HR/recruitment sector gap flagged in the UAE baseline. Secondary portal ruyacareers.ae also referenced.",,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,high,suitable_public_ats,new_verified,enriched_2026-09-07,"HR recruitment/outsourcing agency, 27 years established, 10,000+ outsourced staff, 500+ clients. Directly closes the HR/recruitment sector gap flagged in the UAE baseline. Secondary portal ruyacareers.ae also referenced."
uae-pilot-0455,Zayed Military Hospital,eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",Military hospital,other,private,,Military hospital,CCCJ+8GW - شارع الخَلِيج - Al Rawdah - W59 01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,AE,+971 2 405 5000,https://www.google.com/maps/search/?api=1&query=Zayed%20Military%20Hospital&query_place_id=ChIJQZhXGN1AXj4RAhQpKv8gBSA,,3.5,352,https://www.zmh-elibrary.com/,https://www.zmh-elibrary.com/,blocked_technical,https://www.zmh-elibrary.com/,Same seha.ae-family domain block as Corniche Hospital above (zmh-elibrary.com not independently re-tried since the parent SEHA network is the more relevant careers entry point).,2026-09-07,not_confirmed_this_pass,,unknown,https://www.zmh-elibrary.com/,Same seha.ae-family domain block as Corniche Hospital above (zmh-elibrary.com not independently re-tried since the parent SEHA network is the more relevant careers entry point).,,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,medium,unknown,needs_manual_review,enriched_2026-09-07,Same seha.ae-family domain block as Corniche Hospital above (zmh-elibrary.com not independently re-tried since the parent SEHA network is the more relevant careers entry point).
uae-pilot-0394,Sheikh Khalifa Medical City - Emergency Department,eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",Urgent care center,other,private,,Urgent care center,Al Karamah St - Al Manhal - Al Tibbiya - Abu Dhabi - United Arab Emirates,Abu Dhabi,AE,+971 2 819 0000,https://www.google.com/maps/search/?api=1&query=Sheikh%20Khalifa%20Medical%20City%20-%20Emergency%20Department&query_place_id=ChIJ0U0VMBdmXj4RUJ4RkBF9jgo,,3.3,254,https://skmc.seha.ae/,https://skmc.seha.ae/,blocked_technical,https://skmc.seha.ae/,"skmc.seha.ae is part of the same blocked seha.ae family. This specific Google Maps hit was for the Emergency Department, not the hospital as a whole - would need re-filing under the parent Sheikh Khalifa Medical City entity in a future pass, not as a department.",2026-09-07,not_confirmed_this_pass,,unknown,https://skmc.seha.ae/,"skmc.seha.ae is part of the same blocked seha.ae family. This specific Google Maps hit was for the Emergency Department, not the hospital as a whole - would need re-filing under the parent Sheikh Khalifa Medical City entity in a future pass, not as a department.",,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,medium,unknown,needs_manual_review,enriched_2026-09-07,"skmc.seha.ae is part of the same blocked seha.ae family. This specific Google Maps hit was for the Emergency Department, not the hospital as a whole - would need re-filing under the parent Sheikh Khalifa Medical City entity in a future pass, not as a department."
uae-pilot-0289,Manila Polyclinic,eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",Medical Center,retail hospitality healthcare,private,,Medical Center,Shopping Center - Al Diyafah Street - Al Bada' - Dubai - United Arab Emirates,Dubai,AE,+971 58 552 9502,https://www.google.com/maps/search/?api=1&query=Manila%20Polyclinic&query_place_id=ChIJk2Egx2tDXz4R2k2Zx_FJBM0,,4.7,680,https://manilapolyclinic.com/,https://manilapolyclinic.com/,confirmed_official,https://manilapolyclinic.com/,"Real medical clinic, Al Diyafah Dubai, but no careers page found.",2026-09-07,none_found_general_contact_only,,none,https://manilapolyclinic.com/,"Real medical clinic, Al Diyafah Dubai, but no careers page found.",,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,medium,unknown,needs_manual_review,enriched_2026-09-07,"Real medical clinic, Al Diyafah Dubai, but no careers page found."
uae-pilot-0358,Pristine Medical Center,eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",Hospital,retail hospitality healthcare,private,,Hospital,2nd December St - near Civil Defense - Al Hudaiba - Dubai - United Arab Emirates,Dubai,AE,+971 4 351 3033,https://www.google.com/maps/search/?api=1&query=Pristine%20Medical%20Center&query_place_id=ChIJRWrLRlJDXz4RsAUBhIorTUM,,4.8,470,https://pristinemedical.ae/,https://pristinemedical.ae/,blocked_technical,https://pristinemedical.ae/,Fetch returned truncated/inconclusive content twice - needs a manual browser check.,2026-09-07,not_confirmed_this_pass,,unknown,https://pristinemedical.ae/,Fetch returned truncated/inconclusive content twice - needs a manual browser check.,,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,medium,unknown,needs_manual_review,enriched_2026-09-07,Fetch returned truncated/inconclusive content twice - needs a manual browser check.
uae-pilot-0275,Laser Medical Center (LMC),eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",Medical Center,retail hospitality healthcare,private,,Medical Center,2nd December St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,Dubai,AE,+971 4 236 2332,https://www.google.com/maps/search/?api=1&query=Laser%20Medical%20Center%20(LMC)&query_place_id=ChIJ76LEzfZDXz4R6dVkJ9EGfY4,,4.8,362,https://lmcdubai.ae/,https://lmcdubai.ae/,confirmed_official,https://lmcdubai.ae/,"Real medical center, MOH-registered, est. since 1999, but no careers page found.",2026-09-07,none_found_general_contact_only,,none,https://lmcdubai.ae/,"Real medical center, MOH-registered, est. since 1999, but no careers page found.",,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,medium,unknown,needs_manual_review,enriched_2026-09-07,"Real medical center, MOH-registered, est. since 1999, but no careers page found."
uae-pilot-0054,Al Moosa Clinics & Day Surgery Center (Since 1978) الموسى لجراحات اليوم الواحد,eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",Medical Center,retail hospitality healthcare,private,,Medical Center,30B St - Jumeirah - Jumeira First - Dubai - United Arab Emirates,Dubai,AE,+971 4 345 2999,https://www.google.com/maps/search/?api=1&query=Al%20Moosa%20Clinics%20%26%20Day%20Surgery%20Center%20(Since%201978)%20%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%89%20%D9%84%D8%AC%D8%B1%D8%A7%D8%AD%D8%A7%D8%AA%20%D8%A7%D9%84%D9%8A%D9%88%D9%85%20%D8%A7%D9%84%D9%88%D8%A7%D8%AD%D8%AF&query_place_id=ChIJF2lZjP9CXz4Rs3dyhfmB0t8,,4.6,320,https://almoosaclinics.com/,https://almoosaclinics.com/,confirmed_official,https://almoosaclinics.com/,"Real multi-specialty clinic, JCIA-accredited, Dubai and Sharjah presence, but no careers page found.",2026-09-07,none_found_general_contact_only,,none,https://almoosaclinics.com/,"Real multi-specialty clinic, JCIA-accredited, Dubai and Sharjah presence, but no careers page found.",,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,medium,unknown,needs_manual_review,enriched_2026-09-07,"Real multi-specialty clinic, JCIA-accredited, Dubai and Sharjah presence, but no careers page found."
uae-pilot-0119,Bita poly clinic,eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",Medical Center,retail hospitality healthcare,private,,Medical Center,port saeed - Dubai Real Estate Center - 4th floor - office 407 - Al Mina St - Dubai - United Arab Emirates,Dubai,AE,+971 58 298 2194,https://www.google.com/maps/search/?api=1&query=Bita%20poly%20clinic&query_place_id=ChIJoWtMhI1DXz4RmmlQErE4dWc,,4.8,207,http://www.bitapolyclinic.com/,http://www.bitapolyclinic.com/,blocked_technical,http://www.bitapolyclinic.com/,"TLS hostname mismatch (shared hosting certificate, web-hosting.com) - could not verify careers content this pass.",2026-09-07,not_confirmed_this_pass,,unknown,http://www.bitapolyclinic.com/,"TLS hostname mismatch (shared hosting certificate, web-hosting.com) - could not verify careers content this pass.",,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,medium,unknown,needs_manual_review,enriched_2026-09-07,"TLS hostname mismatch (shared hosting certificate, web-hosting.com) - could not verify careers content this pass."
uae-pilot-0331,Noor Al Sama Medical Center Karama,eligible_employer,"Selected for full enrichment: plausible genuine employer in a UAE-baseline gap sector, ranked by Google review count/rating within its sector-cluster x city cell.",Medical Center,retail hospitality healthcare,private,,Medical Center,37A St - Al Karama - Dubai - United Arab Emirates,Dubai,AE,+971 52 535 2084,https://www.google.com/maps/search/?api=1&query=Noor%20Al%20Sama%20Medical%20Center%20Karama&query_place_id=ChIJjyNgUhBDXz4RSh6ZOuvqezk,,4.8,206,http://www.nasmcuae.com/,http://www.nasmcuae.com/,confirmed_official,http://www.nasmcuae.com/,"Real medical center with 3 Dubai branches, but no careers page found.",2026-09-07,none_found_general_contact_only,,none,http://www.nasmcuae.com/,"Real medical center with 3 Dubai branches, but no careers page found.",,not_verified,,not_applicable,Not researched this pass - LinkedIn is never scraped or used for verification per project policy.,unknown,medium,unknown,needs_manual_review,enriched_2026-09-07,"Real medical center with 3 Dubai branches, but no careers page found."
uae-pilot-0100,Assist Plus,eligible_employer,"Selected via deterministic triage (score-based, deep-verification pass 2) and directly WebFetch-verified.",Accounting/Audit,Accounting/Audit,private,Abu Dhabi,Accounting/Audit,,Abu Dhabi,AE,,https://www.google.com/maps/search/?api=1&query=Assist%20Plus&query_place_id=ChIJT0FT4M1pXj4RCsd8IxSAjQQ,,,,https://www.assistplus.ae/,https://www.assistplus.ae/,confirmed_official,https://www.assistplus.ae/,"Accounting/audit firm regulated by UAE Ministry of Economy, DIFC, FTA. Site states it is ""An Assist Plus Group Company"" with a separate Subsidiaries menu - flagged as a group structure, not a blocker. Offices in Abu Dhabi (HQ), Dubai, Sharjah.",2026-09-07,dedicated_careers_page,https://www.assistplus.ae/careers,unknown,https://www.assistplus.ae/careers,"Accounting/audit firm regulated by UAE Ministry of Economy, DIFC, FTA. Site states it is ""An Assist Plus Group Company"" with a separate Subsidiaries menu - flagged as a group structure, not a blocker. Offices in Abu Dhabi (HQ), Dubai, Sharjah.",https://www.linkedin.com/company/assist-plus-accounting-and-auditing-services/,verified_self_referenced,,company_page_usable,"LinkedIn used only as supporting identity evidence, never scraped; personal linkedin.com/in/ URLs never used.",unknown,high,suitable_public_html_subject_to_review,new_verified,deep_verified_2026-09-07,"Accounting/audit firm regulated by UAE Ministry of Economy, DIFC, FTA. Site states it is ""An Assist Plus Group Company"" with a separate Subsidiaries menu - flagged as a group structure, not a blocker. Offices in Abu Dhabi (HQ), Dubai, Sharjah."
uae-pilot-0156,Darji Accounting,eligible_employer,"Selected via deterministic triage (score-based, deep-verification pass 2) and directly WebFetch-verified.",Accounting/Audit,Accounting/Audit,private,Dubai,Accounting/Audit,,Dubai,AE,,https://www.google.com/maps/search/?api=1&query=Darji%20Accounting&query_place_id=ChIJIXSqdSJDXz4Rgu6sxd5ia-4,,,,http://www.darjiaccounting.ae/,http://www.darjiaccounting.ae/,confirmed_official,http://www.darjiaccounting.ae/,"Independent accounting firm, Dubai + London offices, 25+ yrs collective experience. Careers page directly confirmed. Self-referenced LinkedIn is the founder's personal profile (not used per policy) but the dedicated careers page alone is sufficient evidence.",2026-09-07,dedicated_careers_page,https://darjiaccounting.ae/careers/,unknown,https://darjiaccounting.ae/careers/,"Independent accounting firm, Dubai + London offices, 25+ yrs collective experience. Careers page directly confirmed. Self-referenced LinkedIn is the founder's personal profile (not used per policy) but the dedicated careers page alone is sufficient evidence.",not_verified,not_verified,,personal_profile_not_usable_but_careers_page_sufficient,"LinkedIn used only as supporting identity evidence, never scraped; personal linkedin.com/in/ URLs never used.",unknown,high,suitable_public_html_subject_to_review,new_verified,deep_verified_2026-09-07,"Independent accounting firm, Dubai + London offices, 25+ yrs collective experience. Careers page directly confirmed. Self-referenced LinkedIn is the founder's personal profile (not used per policy) but the dedicated careers page alone is sufficient evidence."
uae-pilot-0112,Bericht Audit & Advisory,eligible_employer,"Selected via deterministic triage (score-based, deep-verification pass 2) and directly WebFetch-verified.",Accounting/Audit,Accounting/Audit,private,Dubai,Accounting/Audit,,Dubai,AE,,https://www.google.com/maps/search/?api=1&query=Bericht%20Audit%20%26%20Advisory&query_place_id=ChIJA-SNdANfXz4RFG8Cg6nOYls,,,,https://bericht.ae/,https://bericht.ae/,confirmed_official,https://bericht.ae/,"Independent audit/advisory firm est. 2014, 50+ staff claimed, DDA/DMCC-approved auditor, PrimeGlobal member. Careers link confirmed in site footer; sub-page content not independently rendered this pass.",2026-09-07,dedicated_careers_page,https://bericht.ae/Career,unknown,https://bericht.ae/Career,"Independent audit/advisory firm est. 2014, 50+ staff claimed, DDA/DMCC-approved auditor, PrimeGlobal member. Careers link confirmed in site footer; sub-page content not independently rendered this pass.",https://www.linkedin.com/company/bericht-audit-advisory/,verified_self_referenced,,company_page_usable,"LinkedIn used only as supporting identity evidence, never scraped; personal linkedin.com/in/ URLs never used.",unknown,high,suitable_public_html_subject_to_review,new_verified,deep_verified_2026-09-07,"Independent audit/advisory firm est. 2014, 50+ staff claimed, DDA/DMCC-approved auditor, PrimeGlobal member. Careers link confirmed in site footer; sub-page content not independently rendered this pass."
uae-pilot-0137,Chawla Architectural & Consulting Engineers,eligible_employer,"Selected via deterministic triage (score-based, deep-verification pass 2) and directly WebFetch-verified.",Architecture,Architecture,private,Dubai,Architecture,,Dubai,AE,,https://www.google.com/maps/search/?api=1&query=Chawla%20Architectural%20%26%20Consulting%20Engineers&query_place_id=ChIJzcs9AvlCXz4RU3eIiqMTnd8,,,,http://www.chawladxb.ae/,http://www.chawladxb.ae/,confirmed_official,http://www.chawladxb.ae/,"Independent firm founded 1976 (48+ yrs), Dubai, unlimited license, 2800+ projects claimed. ""Careers"" link directly observed in site navigation.",2026-09-07,dedicated_careers_page,"https://www.chawladxb.ae/careers (nav link observed, sub-page not independently rendered)",unknown,"https://www.chawladxb.ae/careers (nav link observed, sub-page not independently rendered)","Independent firm founded 1976 (48+ yrs), Dubai, unlimited license, 2800+ projects claimed. ""Careers"" link directly observed in site navigation.",not_verified,not_verified,,not_confirmed,"LinkedIn used only as supporting identity evidence, never scraped; personal linkedin.com/in/ URLs never used.",unknown,high,suitable_public_html_subject_to_review,new_verified,deep_verified_2026-09-07,"Independent firm founded 1976 (48+ yrs), Dubai, unlimited license, 2800+ projects claimed. ""Careers"" link directly observed in site navigation."
uae-pilot-0141,Civilco Civil Engineering & Contracting Company WLL,eligible_employer,"Selected via deterministic triage (score-based, deep-verification pass 2) and directly WebFetch-verified.",Construction,Construction,private,Abu Dhabi,Construction,,Abu Dhabi,AE,,https://www.google.com/maps/search/?api=1&query=Civilco%20Civil%20Engineering%20%26%20Contracting%20Company%20WLL&query_place_id=ChIJAQAAAJVmXj4RndsyMxmtC-c,,,,http://www.civilco.ae/,http://www.civilco.ae/,confirmed_official,http://www.civilco.ae/,"Independent civil engineering/contracting firm founded 1974, Abu Dhabi, 4,000+ staff claimed - one of the largest candidates in this pass. Dedicated ""VACANCIES"" and ""APPLY FORM"" pages directly confirmed.",2026-09-07,dedicated_careers_page,careers/vacancies section (exact URL path not itemized in fetched excerpt),unknown,careers/vacancies section (exact URL path not itemized in fetched excerpt),"Independent civil engineering/contracting firm founded 1974, Abu Dhabi, 4,000+ staff claimed - one of the largest candidates in this pass. Dedicated ""VACANCIES"" and ""APPLY FORM"" pages directly confirmed.",not_verified,not_verified,,not_confirmed,"LinkedIn used only as supporting identity evidence, never scraped; personal linkedin.com/in/ URLs never used.",unknown,high,suitable_public_html_subject_to_review,new_verified,deep_verified_2026-09-07,"Independent civil engineering/contracting firm founded 1974, Abu Dhabi, 4,000+ staff claimed - one of the largest candidates in this pass. Dedicated ""VACANCIES"" and ""APPLY FORM"" pages directly confirmed."
uae-pilot-0396,Silver Coast Construction & Boring LLC,eligible_employer,"Selected via deterministic triage (score-based, deep-verification pass 2) and directly WebFetch-verified.",Construction,Construction,private,Abu Dhabi,Construction,,Abu Dhabi,AE,,https://www.google.com/maps/search/?api=1&query=Silver%20Coast%20Construction%20%26%20Boring%20LLC&query_place_id=ChIJd2quwxRmXj4RIBsIZWXAjQs,,,,http://www.silvercoast.ae/,http://www.silvercoast.ae/,confirmed_official,http://www.silvercoast.ae/,"Independent multi-disciplinary contractor est. 1997, Abu Dhabi + Dubai + Saudi Arabia offices, ~2,550 employees claimed. Careers page directly confirmed.",2026-09-07,dedicated_careers_page,https://silvercoast.ae/join-us/,unknown,https://silvercoast.ae/join-us/,"Independent multi-disciplinary contractor est. 1997, Abu Dhabi + Dubai + Saudi Arabia offices, ~2,550 employees claimed. Careers page directly confirmed.",not_verified,not_verified,,not_confirmed,"LinkedIn used only as supporting identity evidence, never scraped; personal linkedin.com/in/ URLs never used.",unknown,high,suitable_public_html_subject_to_review,new_verified,deep_verified_2026-09-07,"Independent multi-disciplinary contractor est. 1997, Abu Dhabi + Dubai + Saudi Arabia offices, ~2,550 employees claimed. Careers page directly confirmed."
uae-pilot-0008,A&T Group Interiors,eligible_employer,"Selected via deterministic triage (score-based, deep-verification pass 2) and directly WebFetch-verified.",Construction,Construction,private,Dubai,Construction,,Dubai,AE,,https://www.google.com/maps/search/?api=1&query=A%26T%20Group%20Interiors&query_place_id=ChIJi6xSCyZDXz4RNx1rEaIlqaE,,,,https://www.atginteriors.com/,https://www.atginteriors.com/,confirmed_official,https://www.atginteriors.com/,"Independent interior fit-out firm operating since 2009, Dubai + Riyadh, named major clients (Emaar, Nakheel, Talabat), 350+ projects, 30,000 sq.ft. facility. Careers page directly confirmed.",2026-09-07,dedicated_careers_page,https://www.atginteriors.com/careers,unknown,https://www.atginteriors.com/careers,"Independent interior fit-out firm operating since 2009, Dubai + Riyadh, named major clients (Emaar, Nakheel, Talabat), 350+ projects, 30,000 sq.ft. facility. Careers page directly confirmed.",linkedin.com/company/a&t-group-interiors,verified_self_referenced,,company_page_usable,"LinkedIn used only as supporting identity evidence, never scraped; personal linkedin.com/in/ URLs never used.",unknown,high,suitable_public_html_subject_to_review,new_verified,deep_verified_2026-09-07,"Independent interior fit-out firm operating since 2009, Dubai + Riyadh, named major clients (Emaar, Nakheel, Talabat), 350+ projects, 30,000 sq.ft. facility. Careers page directly confirmed."
uae-pilot-0314,Mwazinoon Engineering Consultancy LLC شركة موازنون للاستشارات الهندسية,eligible_employer,"Selected via deterministic triage (score-based, deep-verification pass 2) and directly WebFetch-verified.",Engineering,Engineering,private,Abu Dhabi,Engineering,,Abu Dhabi,AE,,https://www.google.com/maps/search/?api=1&query=Mwazinoon%20Engineering%20Consultancy%20LLC%20%D8%B4%D8%B1%D9%83%D8%A9%20%D9%85%D9%88%D8%A7%D8%B2%D9%86%D9%88%D9%86%20%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9&query_place_id=ChIJtR-N6ro4Xj4R3L9G0PxpwTQ,,,,http://www.mwazinoon.ae/,http://www.mwazinoon.ae/,confirmed_official,http://www.mwazinoon.ae/,"Independent firm founded by 3 Emirati engineers, Abu Dhabi. Dedicated ""Recruitment"" nav link directly confirmed (sub-page content not independently rendered this pass). Note: site explicitly disclaims relation to some portfolio images shown - a minor transparency flag, not disqualifying.",2026-09-07,dedicated_careers_page,https://www.mwazinoon.ae/recruitment/,unknown,https://www.mwazinoon.ae/recruitment/,"Independent firm founded by 3 Emirati engineers, Abu Dhabi. Dedicated ""Recruitment"" nav link directly confirmed (sub-page content not independently rendered this pass). Note: site explicitly disclaims relation to some portfolio images shown - a minor transparency flag, not disqualifying.",not_verified,not_verified,,not_confirmed,"LinkedIn used only as supporting identity evidence, never scraped; personal linkedin.com/in/ URLs never used.",unknown,high,suitable_public_html_subject_to_review,new_verified,deep_verified_2026-09-07,"Independent firm founded by 3 Emirati engineers, Abu Dhabi. Dedicated ""Recruitment"" nav link directly confirmed (sub-page content not independently rendered this pass). Note: site explicitly disclaims relation to some portfolio images shown - a minor transparency flag, not disqualifying."
uae-pilot-0157,Datum Engineering Consultants,eligible_employer,"Selected via deterministic triage (score-based, deep-verification pass 2) and directly WebFetch-verified.",Engineering,Engineering,private,Dubai,Engineering,,Dubai,AE,,https://www.google.com/maps/search/?api=1&query=Datum%20Engineering%20Consultants&query_place_id=ChIJeYHpth5dXz4RKW5Tne66_5A,,,,http://www.datum.ae/,http://www.datum.ae/,confirmed_official,http://www.datum.ae/,"Independent firm, Dubai. ""Career"" link directly observed in site navigation; footer credits a third-party web developer (MaximaGroup, unrelated to Datum itself).",2026-09-07,dedicated_careers_page,"careers (""Career"" nav link observed, sub-page not independently rendered)",unknown,"careers (""Career"" nav link observed, sub-page not independently rendered)","Independent firm, Dubai. ""Career"" link directly observed in site navigation; footer credits a third-party web developer (MaximaGroup, unrelated to Datum itself).",not_verified,not_verified,,not_confirmed,"LinkedIn used only as supporting identity evidence, never scraped; personal linkedin.com/in/ URLs never used.",unknown,high,suitable_public_html_subject_to_review,new_verified,deep_verified_2026-09-07,"Independent firm, Dubai. ""Career"" link directly observed in site navigation; footer credits a third-party web developer (MaximaGroup, unrelated to Datum itself)."
