candidate_id,market,company_name,sector,discovered_via_source_id,evidence_url,in_master_registry,master_registry_canonical_id,verification_status,notes
cand-kw-001,Kuwait,Americana Group (Kuwait Food Company),food_beverage_restaurant_franchising,src-kw-workable-ats-search,https://apply.workable.com/americana-kuwait-food-company/?lng=en,yes,cc-americana-group,already_present,"Location: Kuwait country-wide (unchanged from existing row). CORRECTION-EVIDENCE FINDING (per this task's explicit instruction, NOT applied to the production registry): the existing kuwait.csv row for Americana Group is `needs_manual_review` with notes stating 'No official-domain careers URL directly located.' This pass found a real Workable-hosted board at apply.workable.com/americana-kuwait-food-company/?lng=en with a confirmed workablehr.s3.amazonaws.com CDN asset reference (direct WebFetch evidence, not just a search snippet) - the same JS-rendering limitation already documented for Agility's Workable board applies here too (live job list itself did not render). This is real, new, positive evidence for a future focused audit of this specific row - flagged here, not silently edited into kuwait.csv."
cand-kw-002,Kuwait,Kuwait National Petroleum Company (KNPC),energy_oil_gas_refining,src-kw-failory-startups,https://www.failory.com/startups/kuwait,yes,cc-kuwait-national-petroleum-company,duplicate_or_alias,"Location: Mina Al-Ahmadi / Mina Abdullah (unchanged from existing row, Ahmadi Governorate). This is the SAME already-registered company (cc-kuwait-national-petroleum-company, currently `no_official_source_found`), re-appearing on Failory's 'Top 50 Kuwait Startups' list under an identical name - almost certainly a data-quality/categorization error on Failory's part (KNPC is a decades-old state refiner, not a startup), not a distinct new entity. No new careers-page evidence was found via this source - correctly classified as a duplicate, not treated as new corroborating evidence for the existing no_official_source_found status."
cand-kw-003,Kuwait,SEIDOR (Seidor One Kuwait),it_consulting_sap_erp_cloud_cybersecurity,src-kw-workable-ats-search,https://apply.workable.com/seidor-me/j/CBA78A98DF/,no,,new_candidate,"Location: Kuwait_country_wide_specific_governorate_not_confirmed_this_pass. A specific live job requisition URL was found (SAP B1 Solution Consultant - Senior, Seidor One Kuwait) with a confirmed Workable-platform CDN reference on direct WebFetch. GROUP-RELATIONSHIP NOTE: 'Seidor One Kuwait' is a local entity of the global SEIDOR technology consulting group - flagged as a subsidiary/local-office relationship, not treated as an unrelated standalone global company."
cand-kw-004,Kuwait,Royale Hayat Hospital,healthcare_private_hospital,src-kw-royale-hayat-hospital,https://www.royalehayat.com/ApplyJob.aspx?id=0,no,,new_candidate,"Location: Kuwait_country_wide_specific_governorate_not_confirmed_this_pass. A named custom application system (ApplyJob.aspx) was identified via search; direct WebFetch of the main careers page returned only minimal content, so this remains a moderate- rather than high-confidence candidate. Directly addresses this task's explicitly flagged healthcare-sector gap."
cand-kw-005,Kuwait,Al Salam Hospital(s),healthcare_private_hospital,src-kw-al-salam-hospital,https://www.alsalamhosp.com/en/job-vacancies,no,,new_candidate,"Location: Al Assima (Capital Governorate) AND Al Ahmadi (Ahmadi Governorate) - a genuine, directly-confirmed dual-location employer (Al Salam Al Assima Hospital and Al Salam Al Ahmadi Hospital are both named on the live, filterable job-vacancies page, with specific open roles observed at each: ENT Doctor at Al Assima, Assistant Nurse at Al Ahmadi). The strongest single piece of evidence in this pass's pilot batch - a live job board, directly WebFetched, not inferred."
cand-kw-006,Kuwait,Boutiqaat,ecommerce_beauty_fashion_retail,src-kw-failory-startups,"https://www.glassdoor.com/Jobs/Boutiqaat-Kuwait-Jobs-EI_IE2341994.0,9_IL.10,16_IN137.htm",no,,new_candidate,"Location: Kuwait City (founded 2015 in Kuwait City per a secondary source). Well-corroborated across multiple independent aggregators (Glassdoor, Instahyre, foundit Gulf, Wuzzuf, Bayt) with a specific stated employee count (1000+) and departmental hiring breadth (admin, ops, HR, creative) - among the strongest-evidenced 'new' candidates this pass despite no official-domain careers page being directly confirmed."
cand-kw-007,Kuwait,COFE App,foodtech_coffee_delivery_ecommerce,src-kw-failory-startups,https://www.failory.com/startups/kuwait,no,,new_candidate,"Location: Kuwait_country_wide_specific_governorate_not_confirmed_this_pass. A well-known, regionally-funded Kuwaiti coffee-delivery startup per general public knowledge, but this pass found no independent corroborating source beyond the original Failory listing - included as new_candidate rather than unverifiable because the company's real-world existence and funding history are independently well-documented (unlike Sakan, see below), even though this specific pass's search corroboration was thin."
cand-kw-008,Kuwait,Ottu,fintech_payment_gateway_aggregator,src-kw-failory-startups,https://www.crunchbase.com/organization/ottu,no,,new_candidate,"Location: Kuwait_country_wide_specific_governorate_not_confirmed_this_pass. Confirmed via Crunchbase, LinkedIn, and Wuzzuf as a real fintech company with 3 physical offices (Saudi Arabia, Bahrain, Kuwait) - multi-source corroboration beyond the original Failory listing."
cand-kw-009,Kuwait,Sakan,proptech_real_estate,src-kw-failory-startups,https://www.failory.com/startups/kuwait,no,,unverifiable,"Location: unknown. A dedicated follow-up search found NO independent corroboration beyond the single, generic one-line Failory listing ('Sakan - Real Estate/PropTech') - no official domain, no aggregator listing, no funding record, and no careers page were located. Explicitly classified `unverifiable` rather than `new_candidate` given this evidence asymmetry versus Boutiqaat/COFE/Ottu above, consistent with the task's instruction not to automatically mark new candidates verified and to flag weak evidence honestly (parallel to the UAE pass's autone/EYouth and the Saudi Arabia pass's Birdeye cautions)."
cand-kw-010,Kuwait,Kuwait Gulf Oil Company (KGOC),energy_oil_gas,src-kw-failory-startups,https://www.failory.com/startups/kuwait,no,,new_candidate,"Location: Kuwait_country_wide_specific_governorate_not_confirmed_this_pass (KPC-subsidiary pattern companies in this registry - KOC, KNPC - are Ahmadi-area, but this specific fact was not independently confirmed for KGOC this pass). SAME-NAME-COLLISION CAUTION (explicitly required by this task): KGOC is a DISTINCT legal entity from the already-registered Kuwait Oil Company (KOC, cc-kuwait-oil-company, no_official_source_found) - KGOC operates the Divided/Neutral Zone between Kuwait and Saudi Arabia on Kuwait's behalf, a different mandate from KOC's onshore upstream operations. Both are KPC-group subsidiaries but must not be merged or confused with each other."
cand-kw-011,Kuwait,Kuwait Institute for Scientific Research (KISR),scientific_research_government_institute,src-kw-failory-startups,https://www.failory.com/startups/kuwait,no,,new_candidate,"Location: Kuwait_country_wide_specific_governorate_not_confirmed_this_pass. A real, long-established government research institute (misclassified as a 'startup' by the source list, per the data-quality flag in source-catalog.csv for src-kw-failory-startups) - included since it is a genuine, distinct, not-yet-registered employer regardless of the source's own miscategorization."
cand-kw-012,Kuwait,The Sultan Center (TSC),retail_supermarket_grocery,src-kw-sultan-center,https://www.gulftalent.com/companies/the-sultan-center-tsc-careers,no,,new_candidate,"Location: Farwaniya (Al-Dajeej) - confirmed via a secondary source as Kuwait's largest independent retailer, headquartered in Al-Dajeej, Farwaniya Governorate. Official-domain careers content was not found (guessed /careers path returned no employment content); hiring activity confirmed only via aggregators (GulfTalent, Bayt, Indeed) - same evidence tier as several existing kuwait.csv needs_manual_review rows, not upgraded further this pass."
cand-kw-013,Kuwait,Future Devices,technology_retail_telecom_enterprise_mobility,src-kw-workable-ats-search,https://kuwaitlocal.com/business/future-devices-salmiya,no,,new_candidate,"Location: Salmiya, Hawalli Governorate (HQ at Marina Mall, Salmiya, per a local business directory). A genuine regional technology/telecom retailer (also operating in Bahrain, Saudi Arabia, Qatar, UAE per its own description) - this pass's clearest Hawalli-Governorate-specific new candidate."
cand-kw-014,Kuwait,A'ayan Leasing & Investment Company,banking_islamic_finance_leasing,src-kw-cbk-regulated-entities,https://www.cbk.gov.kw/en/supervision/regulated-entities/investment-companies/islamic,no,,new_candidate,"Location: Kuwait_country_wide_specific_governorate_not_confirmed_this_pass. Sourced from the Central Bank of Kuwait's own official regulated-entities register (no login required) - a genuinely official primary source, though this specific company's own careers page/domain was not independently checked this pass."
cand-kw-015,Kuwait,Noor Financial Investment Company,banking_islamic_finance_investment,src-kw-cbk-regulated-entities,https://www.cbk.gov.kw/en/supervision/regulated-entities/investment-companies/islamic,no,,new_candidate,Location: Kuwait_country_wide_specific_governorate_not_confirmed_this_pass. Same official CBK-register evidence basis as A'ayan Leasing above; own careers page/domain not independently checked this pass.
cand-intl-001,International Remote,Greenpeace International,ngo_environmental_advocacy,src-intl-himalayas,https://himalayas.app/jobs/countries/lebanon,no,,new_candidate,"Employer type: direct_employer (international NGO). Remote-region classification: explicitly_hires_in_lebanon. Evidence: an 'Operations & Security Intern' posting was shown on Himalayas' Lebanon-filtered jobs page with the job title itself parenthesized '(Lebanon-only position)' - the strongest direct-evidence signal found in this entire pass, sourced from Himalayas' own structured `locationRestrictions` data (tier-4 evidence per this task's hierarchy), though the individual job listing/Greenpeace's own site was not independently re-confirmed this pass. Distinguish from paid employment: described as an internship, should be labeled accordingly if surfaced to users."
cand-intl-002,International Remote,micro1,ai_recruiting_eor_staffing_platform,src-intl-himalayas,https://www.micro1.ai/careers,no,,new_candidate,"Employer type: recruitment_or_staffing_platform (NOT a direct employer) - explicitly investigated and confirmed via a dedicated follow-up search: micro1 is an AI-powered EOR/recruiting platform that places vetted candidates (including the 'BigLaw Lawyers'/'M&A Attorney' roles seen on its Himalayas listing) with client companies, not its own internal legal team. Remote-region classification: timezone_compatible_but_location_unclear (appeared on Himalayas' Lebanon filter, but no company-level Lebanon eligibility statement independently confirmed). Flagged precisely to demonstrate correct platform-vs-employer classification per this task's explicit requirement."
cand-intl-003,International Remote,Jupe,product_design_ux_ui,src-intl-himalayas,https://himalayas.app/jobs/countries/lebanon,no,,new_candidate,Employer type: direct_employer. Sector: design (fills the explicitly-required design-function gap). Remote-region classification: timezone_compatible_but_location_unclear - appeared on Himalayas' Lebanon-filtered results (a UX/UI Digital Product Designer posting) but not independently confirmed via the company's own site this pass.
cand-intl-004,International Remote,Kraymer Art,marketing_creator_partnerships,src-intl-himalayas,https://himalayas.app/jobs/countries/lebanon,no,,new_candidate,Employer type: direct_employer. Sector: marketing (Influencer and Creator Partnerships Manager - fills the explicitly-required marketing-function gap). Remote-region classification: timezone_compatible_but_location_unclear - same Himalayas-filter-only evidence basis as Jupe above.
cand-intl-005,International Remote,Embark,customer_service_engagement,src-intl-himalayas,https://himalayas.app/jobs/countries/lebanon,no,,new_candidate,Employer type: direct_employer. Sector: customer service (Customer Engagement Representative - fills the explicitly-required customer-service-function gap). Remote-region classification: timezone_compatible_but_location_unclear.
cand-intl-006,International Remote,RestorixHealth,healthcare_administration_revenue_cycle,src-intl-himalayas,https://himalayas.app/jobs/countries/lebanon,no,,new_candidate,"Employer type: direct_employer. Sector: healthcare administration (Healthcare Revenue Cycle Representative - a genuinely non-tech function, distinct from this project's usual AI-data-training-heavy international-remote coverage). Remote-region classification: timezone_compatible_but_location_unclear."
cand-intl-007,International Remote,Freestar,sales_ad_tech,src-intl-himalayas,https://himalayas.app/jobs/countries/lebanon,no,,new_candidate,"Employer type: direct_employer. Sector: sales (Senior Director, Publisher Sales - fills the explicitly-required sales/BD-function gap). Remote-region classification: timezone_compatible_but_location_unclear."
cand-intl-008,International Remote,Deeter Analytics,project_management_special_projects,src-intl-himalayas,https://himalayas.app/jobs/countries/lebanon,no,,new_candidate,Employer type: direct_employer. Sector: project/program management (fills the explicitly-required project-management-function gap). Remote-region classification: timezone_compatible_but_location_unclear.
cand-intl-009,International Remote,Evaboot,software_engineering,src-intl-himalayas,https://himalayas.app/jobs/countries/lebanon,no,,new_candidate,Employer type: direct_employer. Sector: engineering (Agentic Python Engineer). Remote-region classification: timezone_compatible_but_location_unclear.
cand-intl-010,International Remote,Tabby,fintech_bnpl,src-intl-himalayas,https://himalayas.app/jobs/countries/lebanon,yes,cc-tabby,already_present,"CROSS-MARKET NOTE: Tabby already exists in the registry under both Saudi Arabia and UAE markets (cc-tabby). Its appearance on Himalayas' Lebanon-filtered jobs page (Senior Data Engineer / Data Engineer roles) suggests it may also hire internationally-remote, potentially including Lebanon-eligible roles distinct from its Gulf-market office-based hiring already tracked - flagged as a cross-market signal worth a manual check in a future pass, not added as a duplicate international-remote row without stronger evidence, consistent with the pattern already used for Wahed (Saudi Arabia pass) and Bayzat/ADCB (UAE/Qatar passes)."
cand-intl-011,International Remote,Deel,hr_tech_payroll_eor,src-intl-deel-eor,https://www.deel.com/careers,no,,new_candidate,"Employer type: direct_employer (Deel's OWN internal staff, ~8,400 people in 100+ countries per search snippet) - explicitly distinguished from Deel's EOR PRODUCT used by other companies to hire third-party employees (see src-intl-deel-eor in source-catalog.csv, which is the platform/infrastructure angle). Remote-region classification: location_unclear - Deel's own job board advertises 'Remote Jobs in 80+ Countries' but each individual posting carries its own explicit eligible-country list rather than a blanket worldwide policy, and no Lebanon-specific posting was independently confirmed this pass. Mirrors the existing registry's treatment of Remote.com's own internal hiring (cc-remote-com)."
cand-intl-012,International Remote,DuckDuckGo,technology_search_privacy,src-intl-github-established-remote,https://duckduckgo.com/hiring,no,,new_candidate,"Employer type: direct_employer. Sourced from the freshness-confirmed GitHub established-remote list. Remote-region classification: location_unclear - a dedicated follow-up search AND a direct WebFetch of duckduckgo.com/hiring both confirmed the company is fully remote (335+ people, 15+ countries) but found NO explicit eligible-country list or Lebanon-specific statement anywhere - correctly classified location_unclear rather than assumed worldwide_remote, consistent with this task's strict evidence-hierarchy instruction."
cand-intl-013,International Remote,Doist,productivity_software_todoist,src-intl-github-established-remote,https://www.todoist.com/careers,no,,new_candidate,"Employer type: direct_employer (maker of Todoist/Twist). Sourced from the freshness-confirmed GitHub established-remote list. Remote-region classification: location_unclear - confirmed fully remote (20+ countries, 18 timezones per search snippet) but no explicit eligible-country list or Lebanon statement found - same evidence-strength caveat as DuckDuckGo above."
cand-intl-014,International Remote,Arc.dev,talent_marketplace,src-intl-arc-dev,https://arc.dev/talent,no,,new_candidate,"Employer type: talent_marketplace (explicitly NOT a direct employer, per this task's classification requirement) - Arc connects vetted freelance/full-time developers, designers, marketers, PMs, and assistants to client companies (Spotify, HubSpot, and others cited as past clients); Arc itself is not the employer of record for these roles. Remote-region classification: location_unclear - no Lebanon-specific eligibility statement found. Included as a source-type record (structurally analogous to the existing registry's Toptal/Andela rows) rather than treated as a hiring employer."
cand-intl-015,International Remote,Turing,talent_marketplace,src-intl-turing,https://www.turing.com/remote-developer-jobs,no,,new_candidate,"Employer type: talent_marketplace (explicitly NOT a direct employer) - a developer-only staffing marketplace matching vetted engineers to US client companies through a multi-stage assessment process (seniority test, tech-stack test, live coding challenge). Remote-region classification: location_unclear - no Lebanon-specific eligibility statement found; narrower in scope (software engineering only) than Arc/Toptal/Andela."
