internal_row_id,canonical_name,relevance_status,relevance_reason,google_category,mapped_industry_guess,mapped_company_type_guess,regions,categories,address,city,country_code,phone,google_maps_url,google_place_ids,google_rating,google_reviews_count,google_supplied_website,official_website_url,website_verification_status,website_evidence_url,website_notes,verification_date,careers_source_type,careers_page_url,ats_provider_detected,careers_evidence_url,careers_notes,linkedin_company_url,linkedin_status,linkedin_evidence_url,linkedin_identity_confidence,linkedin_notes,current_open_jobs_detected,source_confidence,automation_eligibility,review_status,enrichment_batch_status,researcher_notes
pilot-0209,Louda Clothing Factory,eligible_employer,"Google category ""Manufacturer"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Manufacturer,manufacturing_fmcg,manufacturer,Metn,Manufacturing and factories,"Jal El Dib, Lebanon",Jal El Dib,LB,+961 3 249 242,https://www.google.com/maps/search/?api=1&query=Louda%20Clothing%20Factory&query_place_id=ChIJKTOENPU_HxURXhJ856P88L8,ChIJKTOENPU_HxURXhJ856P88L8,,,,,no_official_website_found,,Tried guessed domain louda.com.lb; failed DNS resolution (getaddrinfo ENOTFOUND). WebFetch tool hit its session limit before a second guess could be tried. No website found.,2026-09-05,unavailable_not_found,,none,,"No verified website found, so no careers page could be checked.",,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,low,manual_only,no_official_source_found,web_verification_complete,"Tried guessed domain louda.com.lb; failed DNS resolution (getaddrinfo ENOTFOUND). WebFetch tool hit its session limit before a second guess could be tried. No website found. | No verified website found, so no careers page could be checked. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0210,D Factory-Dbayeh,eligible_employer,"Google category ""Sweets and dessert buffet"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Sweets and dessert buffet,Food & Beverage,private_company,Metn,Manufacturing and factories,"Dbayeh, Lebanon",Dbayeh,LB,+961 76 492 050,https://www.google.com/maps/search/?api=1&query=D%20Factory-Dbayeh&query_place_id=ChIJDUNXVCU_HxURgNDlq1sVehA,ChIJDUNXVCU_HxURgNDlq1sVehA,5,1,,,no_official_website_found,,"Name too generic (""D Factory"") to guess a reliable domain; no plausible guess attempted. No website found.",2026-09-05,unavailable_not_found,,none,,"No verified website found, so no careers page could be checked.",,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,low,manual_only,no_official_source_found,web_verification_complete,"Name too generic (""D Factory"") to guess a reliable domain; no plausible guess attempted. No website found. | No verified website found, so no careers page could be checked. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0211,Label Drop Outlet,eligible_employer,"Google category ""Outlet store"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Outlet store,retail,retailer,Metn,Manufacturing and factories,"Arax St, Bourj Hammoud, Lebanon",Bourj Hammoud,LB,+961 79 378 932,https://www.google.com/maps/search/?api=1&query=Label%20Drop%20Outlet&query_place_id=ChIJaa2r-MsXHxURKC5SNBpUPpg,ChIJaa2r-MsXHxURKC5SNBpUPpg,,,,,no_official_website_found,,Tried guessed domains labeldropoutlet.com and labeldrop.com; both failed DNS resolution (getaddrinfo ENOTFOUND). No website found.,2026-09-05,unavailable_not_found,,none,,"No verified website found, so no careers page could be checked.",,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,low,manual_only,no_official_source_found,web_verification_complete,"Tried guessed domains labeldropoutlet.com and labeldrop.com; both failed DNS resolution (getaddrinfo ENOTFOUND). No website found. | No verified website found, so no careers page could be checked. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0212,Core Factory,eligible_employer,"Google category ""Gym"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Gym,hospitality,private_company,Metn,Manufacturing and factories,"Zalka Rd, Lebanon",,LB,+961 71 485 871,https://www.google.com/maps/search/?api=1&query=Core%20Factory&query_place_id=ChIJ0faSVwA9HxUR9OPDo6Y_yRw,ChIJ0faSVwA9HxUR9OPDo6Y_yRw,5,4,,,no_official_website_found,,"Searched ""Core Factory gym Zalka Lebanon"" and variants with Instagram/Facebook terms. Found only unrelated gyms in Zalka (Fitness Kingdom, Fitness Town) and unrelated ""Gym Factory"" (Tripoli) and ""Core Gym"" entities in other countries (Egypt, UK, India). No website or social page for a Lebanon-based ""Core Factory"" gym was found via WebSearch.",2026-09-06,unavailable_not_found,,none,,"No website or verified business page found, so no careers channel could be identified.",,no_company_page_found,,,"No LinkedIn company page found for a ""Core Factory"" gym in Lebanon/Zalka via web search. WebSearch was available and used (2 queries); no quota issue encountered.",unknown,low,manual_only,no_official_source_found,web_verification_complete,"Searched ""Core Factory gym Zalka Lebanon"" and variants with Instagram/Facebook terms. Found only unrelated gyms in Zalka (Fitness Kingdom, Fitness Town) and unrelated ""Gym Factory"" (Tripoli) and ""Core Gym"" entities in other countries (Egypt, UK, India). No website or social page for a Lebanon-based ""Core Factory"" gym was found via WebSearch. | No website or verified business page found, so no careers channel could be identified. | No LinkedIn company page found for a ""Core Factory"" gym in Lebanon/Zalka via web search. WebSearch was available and used (2 queries); no quota issue encountered."
pilot-0213,GNuts Factory,eligible_employer,"Google category ""Food manufacturer"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Food manufacturer,manufacturing_fmcg,manufacturer,Metn,Manufacturing and factories,"Roumieh Industrial area main road, Biaqout, Lebanon",Biaqout,LB,,https://www.google.com/maps/search/?api=1&query=GNuts%20Factory&query_place_id=ChIJ3dNcEbc9HxURtiroYK_sRac,ChIJ3dNcEbc9HxURtiroYK_sRac,,,https://gnutsbars.com/,https://gnutsbars.com/,likely_official_needs_review,https://gnutsbars.com/,"Site brands itself 'Gnuts Snackbar' (protein/nut bar manufacturer) rather than 'GNuts Factory', but the core brand name 'Gnuts' and the food-manufacturing industry match, and the About page states the product is 'made locally in Lebanon.' No specific Biaqout/Roumieh address or phone number found on homepage or About page to fully corroborate.",2026-09-05,unavailable_not_found,,none,,"Nav only shows 'Our Bars', 'About Us', 'Contact' — no careers/jobs link, and none found on the About Us page either.",,no_company_page_found,,,Not searched: WebSearch quota exhausted,unknown,low,manual_only,needs_manual_review,web_verification_complete,"Site brands itself 'Gnuts Snackbar' (protein/nut bar manufacturer) rather than 'GNuts Factory', but the core brand name 'Gnuts' and the food-manufacturing industry match, and the About page states the product is 'made locally in Lebanon.' No specific Biaqout/Roumieh address or phone number found on homepage or About page to fully corroborate. | Nav only shows 'Our Bars', 'About Us', 'Contact' — no careers/jobs link, and none found on the About Us page either. | Not searched: WebSearch quota exhausted"
pilot-0214,Factory Bspoke Interiors,eligible_employer,"Google category ""Furniture manufacturer"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Furniture manufacturer,manufacturing_fmcg,manufacturer,Metn,Manufacturing and factories,"VHM3+P93, Baouchriyeh, Lebanon",Baouchriyeh,LB,,https://www.google.com/maps/search/?api=1&query=Factory%20Bspoke%20Interiors&query_place_id=ChIJ4SDHFKIXHxURc_vtZwe4Bz4,ChIJ4SDHFKIXHxURc_vtZwe4Bz4,,,,,inaccessible,https://www.bspokeinteriors.com,"Search found an interior design/furniture business ""Bspoke Interiors"" (custom Italian furniture, Novamobili/Nidi brands) based in Beirut, Lebanon, matching the furniture-manufacturer category. However, the plausible domain bspokeinteriors.com returns a 302 redirect to an unrelated personal Behance profile (behance.net/ADDRAJ), so it does not resolve to a working company site. No other working domain was found in one additional search attempt. Business has active Facebook (@bspokeinteriors) and Instagram (@bspoke_interiors, @bspoke.interiors) presence instead.",2026-09-06,email_or_application_form,,,https://lb.linkedin.com/jobs/view/interior-design-sales-at-bspoke-interiors-sarl-4294412181,"Found an active LinkedIn job posting for ""Interior Design Sales at Bspoke Interiors SARL"" in Beirut, Lebanon, indicating the company recruits via LinkedIn job postings rather than a dedicated careers page. No public ATS or careers page identified.",,no_company_page_found,https://lb.linkedin.com/jobs/view/interior-design-sales-at-bspoke-interiors-sarl-4294412181,,"A job posting attributed to ""Bspoke Interiors SARL"" exists on LinkedIn (evidence of company presence/recruiting), but a direct search for the company page (site:linkedin.com/company ""bspoke interiors"") returned only unrelated companies (BSPOKE design, BSPOKE Software, B/SPOKE Studios, Bespoke Only, Bespoke Designs LLC). Could not confirm an exact LinkedIn company page URL within budget. WebSearch was available throughout; no quota issue encountered.",unknown,low,manual_only,needs_manual_review,web_verification_complete,"Search found an interior design/furniture business ""Bspoke Interiors"" (custom Italian furniture, Novamobili/Nidi brands) based in Beirut, Lebanon, matching the furniture-manufacturer category. However, the plausible domain bspokeinteriors.com returns a 302 redirect to an unrelated personal Behance profile (behance.net/ADDRAJ), so it does not resolve to a working company site. No other working domain was found in one additional search attempt. Business has active Facebook (@bspokeinteriors) and Instagram (@bspoke_interiors, @bspoke.interiors) presence instead. | Found an active LinkedIn job posting for ""Interior Design Sales at Bspoke Interiors SARL"" in Beirut, Lebanon, indicating the company recruits via LinkedIn job postings rather than a dedicated careers page. No public ATS or careers page identified. | A job posting attributed to ""Bspoke Interiors SARL"" exists on LinkedIn (evidence of company presence/recruiting), but a direct search for the company page (site:linkedin.com/company ""bspoke interiors"") returned only unrelated companies (BSPOKE design, BSPOKE Software, B/SPOKE Studios, Bespoke Only, Bespoke Designs LLC). Could not confirm an exact LinkedIn company page URL within budget. WebSearch was available throughout; no quota issue encountered."
pilot-0215,Alico factory,eligible_employer,"Google category ""Manufacturer"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Manufacturer,manufacturing_fmcg,manufacturer,Metn,Manufacturing and factories,"VGXR+QHV, Bourj Hammoud, Lebanon",Bourj Hammoud,LB,,https://www.google.com/maps/search/?api=1&query=Alico%20factory&query_place_id=ChIJX0HZAwAXHxURqpEZzjjlGzA,ChIJX0HZAwAXHxURqpEZzjjlGzA,,,,,no_official_website_found,,"""Alico"" is a common name for multiple unrelated companies. The most prominent match, Aluminium & Light Industries Co Ltd (ALICO, alicoalum.net), is headquartered in Sharjah, UAE as part of GIBCA Group and mentions having executed projects in Lebanon, but nothing confirms it operates a factory/HQ at the Bourj Hammoud address given. Attempted WebFetch of alicoalum.net/about-us returned HTTP 403 Forbidden (not retried further). No distinct, smaller Lebanese ""Alico factory"" website was found. Given the address/identity mismatch risk, this is treated as unconfirmed rather than a match.",2026-09-06,unavailable_not_found,,none,,"No confirmed official website for the specific Bourj Hammoud entity, so no careers channel could be verified.",,ambiguous_multiple_matches,https://www.linkedin.com/company/aluminium-and-light-industries-co.-alico-llc,low,"Multiple unrelated ""Alico"" LinkedIn pages exist (Alico Egypt for Aluminum, ALICO Aluminium/GIBCA, Aluminium and Light Industries Co. ALICO LLC, A. Alico Ltd/Akbar Ali Ku Co), none confirmed to correspond specifically to the Bourj Hammoud, Lebanon factory in the source data. WebSearch was available; no quota issue encountered.",unknown,low,manual_only,no_official_source_found,web_verification_complete,"""Alico"" is a common name for multiple unrelated companies. The most prominent match, Aluminium & Light Industries Co Ltd (ALICO, alicoalum.net), is headquartered in Sharjah, UAE as part of GIBCA Group and mentions having executed projects in Lebanon, but nothing confirms it operates a factory/HQ at the Bourj Hammoud address given. Attempted WebFetch of alicoalum.net/about-us returned HTTP 403 Forbidden (not retried further). No distinct, smaller Lebanese ""Alico factory"" website was found. Given the address/identity mismatch risk, this is treated as unconfirmed rather than a match. | No confirmed official website for the specific Bourj Hammoud entity, so no careers channel could be verified. | Multiple unrelated ""Alico"" LinkedIn pages exist (Alico Egypt for Aluminum, ALICO Aluminium/GIBCA, Aluminium and Light Industries Co. ALICO LLC, A. Alico Ltd/Akbar Ali Ku Co), none confirmed to correspond specifically to the Bourj Hammoud, Lebanon factory in the source data. WebSearch was available; no quota issue encountered."
pilot-0216,"cords factory ,ProTx Textile , Habib Jahel",eligible_employer,"Google category ""Fabric wholesaler"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Fabric wholesaler,retail,retailer,Metn,Manufacturing and factories,"el, Asaad bakhous street, Baouchriyeh, Lebanon",Baouchriyeh,LB,+961 3 091 082,https://www.google.com/maps/search/?api=1&query=cords%20factory%20%2CProTx%20Textile%20%2C%20Habib%20Jahel&query_place_id=ChIJC1QEoMYXHxURqlESFc731S0,ChIJC1QEoMYXHxURqlESFc731S0,,,http://www.pro-txlb.com/,http://www.pro-txlb.com/,verified_official,http://www.pro-txlb.com/,"Phone number +961 3 091 082 matches exactly. Site is branded 'PRO-TX' and displays a textile/fabric design portfolio ('Inspired Designs'), consistent with the fabric-wholesaler category. Site lists location as 'Beirut, Lebanon'; Baouchriyeh is a Beirut-suburb locality, consistent with this.",2026-09-05,unavailable_not_found,,none,,No careers/jobs/join-us link found on the homepage.,,no_company_page_found,,,Not searched: WebSearch quota exhausted,unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Phone number +961 3 091 082 matches exactly. Site is branded 'PRO-TX' and displays a textile/fabric design portfolio ('Inspired Designs'), consistent with the fabric-wholesaler category. Site lists location as 'Beirut, Lebanon'; Baouchriyeh is a Beirut-suburb locality, consistent with this. | No careers/jobs/join-us link found on the homepage. | Not searched: WebSearch quota exhausted"
pilot-0217,SKECHERS Outlet- Dbayeh,ambiguous_identity_manual_review,"Google category ""Sportswear store"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Reclassified during web verification: Maps-supplied website redirects to a non-resolving domain and WebSearch is unavailable (quota exhausted), so no independent evidence beyond the bare Maps listing could be gathered within budget. Recommend manual review.]",Sportswear store,retail,retailer,Metn,Manufacturing and factories,"Dbayeh Highway, Lebanon",,LB,+961 4 522 046,https://www.google.com/maps/search/?api=1&query=SKECHERS%20Outlet-%20Dbayeh&query_place_id=ChIJq9RPqT0_HxURh22_iKw3UOM,ChIJq9RPqT0_HxURh22_iKw3UOM,4.3,16,http://www.maksoudgroup.com/,,inaccessible,,"google_website (https://www.maksoudgroup.com/) returns a 302 redirect to https://www.maksoud-group.com/, which does not resolve (DNS lookup timeout / no address found) — could not fetch or verify any page content for the parent distributor. WebSearch fallback was unavailable (session quota exhausted).",2026-09-05,unavailable_not_found,,none,,Website could not be reached; no careers information could be checked.,,no_company_page_found,,,Not searched: WebSearch quota exhausted,unknown,low,manual_only,needs_manual_review,web_verification_complete,"google_website (https://www.maksoudgroup.com/) returns a 302 redirect to https://www.maksoud-group.com/, which does not resolve (DNS lookup timeout / no address found) — could not fetch or verify any page content for the parent distributor. WebSearch fallback was unavailable (session quota exhausted). | Website could not be reached; no careers information could be checked. | Not searched: WebSearch quota exhausted"
pilot-0218,STILCO factory,eligible_employer,"Google category ""Stainless steel plant"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Stainless steel plant,construction_engineering,private_company,Metn,Manufacturing and factories,"VHPP+P3V, Roumieh, Lebanon",Roumieh,LB,+961 3 810 708,https://www.google.com/maps/search/?api=1&query=STILCO%20factory&query_place_id=ChIJ1dRISuo9HxURREIN30hPqqg,ChIJ1dRISuo9HxURREIN30hPqqg,,,http://www.stilcolb.com/,http://www.stilcolb.com/,verified_official,http://www.stilcolb.com/contact,"Mobile phone +961-3-810708 (listed on site's contact page) matches the Maps number +961 3 810 708 exactly, and the site lists its factory as 'Roumieh, main road' plus a showroom at 'Roumieh, main road, AL GHOUL industrial center', matching the Maps address/city. Site describes stainless-steel food and kitchen equipment manufacturing, consistent with the 'Stainless steel plant' category.",2026-09-05,unavailable_not_found,,none,http://www.stilcolb.com/contact,"No careers/jobs link found on homepage or contact page; contact page lists only general business emails (e.g. labib.bitar@stilcolb.com, design@stilcolb.com, stilco.services@gmail.com), none specifically for recruitment.",,no_company_page_found,,,Not searched: WebSearch quota exhausted,unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Mobile phone +961-3-810708 (listed on site's contact page) matches the Maps number +961 3 810 708 exactly, and the site lists its factory as 'Roumieh, main road' plus a showroom at 'Roumieh, main road, AL GHOUL industrial center', matching the Maps address/city. Site describes stainless-steel food and kitchen equipment manufacturing, consistent with the 'Stainless steel plant' category. | No careers/jobs link found on homepage or contact page; contact page lists only general business emails (e.g. labib.bitar@stilcolb.com, design@stilcolb.com, stilco.services@gmail.com), none specifically for recruitment. | Not searched: WebSearch quota exhausted"
pilot-0219,Dance Factory,ambiguous_identity_manual_review,"Google category ""Dance school"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Reclassified during web verification: Maps-supplied website domain does not resolve (NXDOMAIN) and WebSearch is unavailable (quota exhausted), so no independent evidence beyond the bare Maps listing could be gathered within budget. Recommend manual review.]",Dance school,education,university,Metn,Manufacturing and factories,"Dance Factory, Dora، Beirut, Lebanon",Beirut,LB,+961 70 671 634,https://www.google.com/maps/search/?api=1&query=Dance%20Factory&query_place_id=ChIJSUE46z8WHxUR5QGkGCsZZ5A,ChIJSUE46z8WHxUR5QGkGCsZZ5A,4.8,15,https://dancefactoryleb.com/,,no_official_website_found,,"Both https://dancefactoryleb.com/ and https://www.dancefactoryleb.com/ fail to resolve (DNS NXDOMAIN / ENOTFOUND) — the domain appears to not exist or has expired. WebSearch fallback was unavailable (session quota exhausted), so no alternative site could be located.",2026-09-05,unavailable_not_found,,none,,Website does not resolve; no careers information could be checked.,,no_company_page_found,,,Not searched: WebSearch quota exhausted,unknown,low,manual_only,no_official_source_found,web_verification_complete,"Both https://dancefactoryleb.com/ and https://www.dancefactoryleb.com/ fail to resolve (DNS NXDOMAIN / ENOTFOUND) — the domain appears to not exist or has expired. WebSearch fallback was unavailable (session quota exhausted), so no alternative site could be located. | Website does not resolve; no careers information could be checked. | Not searched: WebSearch quota exhausted"
pilot-0220,Topkapi Silverware - Factory,eligible_employer,"Google category ""Silversmith"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Silversmith,unknown,private_company,Metn,Manufacturing and factories,"Biaqout, Lebanon",Biaqout,LB,+961 1 892 943,https://www.google.com/maps/search/?api=1&query=Topkapi%20Silverware%20-%20Factory&query_place_id=ChIJjSpHcao9HxURfDMuVpo30kQ,ChIJjSpHcao9HxURfDMuVpo30kQ,4.3,10,http://www.topkapisilverware.com/,https://topkapilebanon.com/,verified_official,https://topkapilebanon.com/contact/,"Google website www.topkapisilverware.com issues a 301 redirect to topkapilebanon.com. Contact page lists phone +961-1-892 943 (exact match to google phone) and address 'Nahr El Mot, Roumieh Road, C.I.C Building, 3rd Floor, Metn, Lebanon' plus two other Metn showrooms. Site describes itself as silverware/stainless steel manufacturer since 1968, consistent with google_category.",2026-09-05,unavailable_not_found,,none,https://topkapilebanon.com/,No Careers/Jobs/Join Us/Vacancies link found in homepage nav or on the contact page.,,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Google website www.topkapisilverware.com issues a 301 redirect to topkapilebanon.com. Contact page lists phone +961-1-892 943 (exact match to google phone) and address 'Nahr El Mot, Roumieh Road, C.I.C Building, 3rd Floor, Metn, Lebanon' plus two other Metn showrooms. Site describes itself as silverware/stainless steel manufacturer since 1968, consistent with google_category. | No Careers/Jobs/Join Us/Vacancies link found in homepage nav or on the contact page. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0221,Maalouf Marble Factory,eligible_employer,"Google category ""Marble contractor"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Marble contractor,construction_engineering,private_company,Metn,Manufacturing and factories,"Daoura, Lebanon",Daoura,LB,+961 3 606 115,https://www.google.com/maps/search/?api=1&query=Maalouf%20Marble%20Factory&query_place_id=ChIJi0agNxYWHxUR7vB2-RnyGu4,ChIJi0agNxYWHxUR7vB2-RnyGu4,4,2,,,no_official_website_found,,"Found a stonecontact.com supplier listing for ""MAALOUF MARBLE sarl"" and a vymaps.com map entry for ""Maalouf Marble Factory, Mount Lebanon,"" consistent with the marble-contractor category, but no dedicated company website was located. WebFetch of the stonecontact.com listing returned HTTP 403 Forbidden (not retried). A follow-up search for a company website/LinkedIn returned no results specific to this business (only unrelated LinkedIn profiles of individuals named Maalouf).",2026-09-06,unavailable_not_found,,none,,"No website found, so no careers channel could be identified.",,no_company_page_found,,,No LinkedIn company page found for Maalouf Marble via web search; only unrelated personal profiles of people surnamed Maalouf appeared. WebSearch was available; no quota issue encountered.,unknown,low,manual_only,no_official_source_found,web_verification_complete,"Found a stonecontact.com supplier listing for ""MAALOUF MARBLE sarl"" and a vymaps.com map entry for ""Maalouf Marble Factory, Mount Lebanon,"" consistent with the marble-contractor category, but no dedicated company website was located. WebFetch of the stonecontact.com listing returned HTTP 403 Forbidden (not retried). A follow-up search for a company website/LinkedIn returned no results specific to this business (only unrelated LinkedIn profiles of individuals named Maalouf). | No website found, so no careers channel could be identified. | No LinkedIn company page found for Maalouf Marble via web search; only unrelated personal profiles of people surnamed Maalouf appeared. WebSearch was available; no quota issue encountered."
pilot-0222,AL HACHEM WHOLESALE FACTORY,ambiguous_identity_manual_review,"Google category ""Corporate office"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Reclassified during web verification: Listed website failed to load (TLS/SSL error) and could not be independently corroborated without WebSearch.]",Corporate office,unknown,private_company,Metn,Manufacturing and factories,"MAIN STREET, Roumieh, Lebanon",Roumieh,LB,+961 1 888 920,https://www.google.com/maps/search/?api=1&query=AL%20HACHEM%20WHOLESALE%20FACTORY&query_place_id=ChIJ10JbtNo9HxURI6YksUtlclQ,ChIJ10JbtNo9HxURI6YksUtlclQ,4,2,http://www.alhachem.com/,http://www.alhachem.com/,inaccessible,,WebFetch failed on the single permitted attempt with a TLS error (TLSV1_ALERT_INTERNAL_ERROR / SSL handshake failure). No retry performed per protocol. Could not confirm identity.,2026-09-05,unavailable_not_found,,none,,Not checked; website was inaccessible.,,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,low,manual_only,needs_manual_review,web_verification_complete,"WebFetch failed on the single permitted attempt with a TLS error (TLSV1_ALERT_INTERNAL_ERROR / SSL handshake failure). No retry performed per protocol. Could not confirm identity. | Not checked; website was inaccessible. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0223,World Engineering and Technology,eligible_employer,"Google category ""Engineering consultant"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Engineering consultant,construction_engineering,private_company,Metn,Engineering and industrial companies,"Emporium 797 Block A, 2nd floor، Antelias - Rabieh، Main Road, Antelias, Lebanon",Antelias,LB,+961 4 521 047,https://www.google.com/maps/search/?api=1&query=World%20Engineering%20and%20Technology&query_place_id=ChIJw454qWc-HxURmFkpOIoLgP8,ChIJw454qWc-HxURmFkpOIoLgP8,5,7,http://www.wetlebanon.com/,http://www.wetlebanon.com/,verified_official,http://www.wetlebanon.com/,"Homepage identifies the company as 'WET Consultant Engineers — World Engineering & Technology', operating in Lebanon & Middle East since 1991. Phone +961 4 521 047 matches google phone exactly (listed alongside +961 4 524 221); email info@wetlebanon.com. City not explicitly named as Antelias but domain, name, and phone match are strong.",2026-09-05,unavailable_not_found,,none,http://www.wetlebanon.com/careers,No careers nav link on homepage; tried /careers which returned a 404 'Page not found'.,,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Homepage identifies the company as 'WET Consultant Engineers — World Engineering & Technology', operating in Lebanon & Middle East since 1991. Phone +961 4 521 047 matches google phone exactly (listed alongside +961 4 524 221); email info@wetlebanon.com. City not explicitly named as Antelias but domain, name, and phone match are strong. | No careers nav link on homepage; tried /careers which returned a 404 'Page not found'. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0224,WAK Engineering S.A.R.L,eligible_employer,"Google category ""Engineering consultant"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Engineering consultant,construction_engineering,private_company,Metn,Engineering and industrial companies,"VHR2+XQ2, Baouchriyeh, Lebanon",Baouchriyeh,LB,+961 1 260 273,https://www.google.com/maps/search/?api=1&query=WAK%20Engineering%20S.A.R.L&query_place_id=ChIJkd_kqD0WHxUR-_Zdxu8pYco,ChIJkd_kqD0WHxUR-_Zdxu8pYco,5,1,http://www.wak-engineering.com/,http://www.wak-engineering.com/,verified_official,http://www.wak-engineering.com/,"Homepage identifies company as 'WAK ENGINEERING', specialized in control services and solutions, consistent with google_category 'Engineering consultant'. Domain name is a distinctive direct match to the company name. Homepage does not display the specific address (Baouchriyeh, Metn) or phone (+961 1 260 273) from the listing.",2026-09-05,email_or_application_form,http://www.wak-engineering.com/careers-wak2020.html,none,http://www.wak-engineering.com/careers-wak2020.html,Dedicated Careers nav link found. Page has no job listings but invites candidates to send resumes to hr@wak-engineering.com.,,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,medium,manual_only,verified,web_verification_complete,"Homepage identifies company as 'WAK ENGINEERING', specialized in control services and solutions, consistent with google_category 'Engineering consultant'. Domain name is a distinctive direct match to the company name. Homepage does not display the specific address (Baouchriyeh, Metn) or phone (+961 1 260 273) from the listing. | Dedicated Careers nav link found. Page has no job listings but invites candidates to send resumes to hr@wak-engineering.com. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0225,A.Chehab Consulting Engineering Office - HQ,eligible_employer,"Google category ""Engineering consultant"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Engineering consultant,construction_engineering,private_company,Metn,Engineering and industrial companies,"Dora, Beirut, Lebanon",Beirut,LB,,https://www.google.com/maps/search/?api=1&query=A.Chehab%20Consulting%20Engineering%20Office%20-%20HQ&query_place_id=ChIJ4XhOdRsXHxURQ166N_68KSU,ChIJ4XhOdRsXHxURQ166N_68KSU,4.3,6,,,no_official_website_found,,"Searches for ""A.Chehab Consulting Engineering Office"" in Dora/Beirut returned no direct match. The closest similarly-named firm found, ""Shehab Engineering & Consulting - SECO"" (secolebanon.com, Beirut), was founded by engineer Khaled Shehab, not an ""A. Chehab,"" so the first-initial/name does not match and this was not treated as a confirmed identity match. Other unrelated Chehab-named businesses found (Chehab Marine, Chehab Brothers/Hilti distributor, Omar Chehab Agency) are clearly different businesses.",2026-09-06,unavailable_not_found,,none,,"No confirmed website for this specific company, so no careers channel could be verified.",,no_company_page_found,,,"No LinkedIn company page matching ""A.Chehab Consulting Engineering Office"" was found; only the unrelated/differently-named ""Shehab Engineering Bureau - SEB"" and ""SECO"" pages appeared. WebSearch was available; no quota issue encountered.",unknown,low,manual_only,no_official_source_found,web_verification_complete,"Searches for ""A.Chehab Consulting Engineering Office"" in Dora/Beirut returned no direct match. The closest similarly-named firm found, ""Shehab Engineering & Consulting - SECO"" (secolebanon.com, Beirut), was founded by engineer Khaled Shehab, not an ""A. Chehab,"" so the first-initial/name does not match and this was not treated as a confirmed identity match. Other unrelated Chehab-named businesses found (Chehab Marine, Chehab Brothers/Hilti distributor, Omar Chehab Agency) are clearly different businesses. | No confirmed website for this specific company, so no careers channel could be verified. | No LinkedIn company page matching ""A.Chehab Consulting Engineering Office"" was found; only the unrelated/differently-named ""Shehab Engineering Bureau - SEB"" and ""SECO"" pages appeared. WebSearch was available; no quota issue encountered."
