source,external_job_id,job_url,company_name,normalized_company_name,title,employment_type,published_at,expires_at,remote_region,location_restrictions,lebanon_eligibility,eligibility_evidence,role_family,source_record_fetched_at,reconciliation_status
himalayas,https://himalayas.app/companies/zelh/jobs/accounts-payable-associate,https://himalayas.app/companies/zelh/jobs/accounts-payable-associate,Zelh,Zelh,Accounts Payable Associate,Contractor,2026-08-12T11:39:39Z,2026-10-11T11:39:39Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",finance_accounting,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/graswald/jobs/founding-talent-lead,https://himalayas.app/companies/graswald/jobs/founding-talent-lead,Graswald,Graswald,Founding Talent Lead,Full Time,2026-08-19T13:40:57Z,2026-10-18T13:40:56Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",hr_recruitment,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/choice/jobs/customer-support-specialist,https://himalayas.app/companies/choice/jobs/customer-support-specialist,Choice,Choice,Customer Support Specialist,Full Time,2026-08-30T20:36:00Z,2026-11-05T01:39:14Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,unverifiable
himalayas,https://himalayas.app/companies/giti2c/jobs/customer-support-agent,https://himalayas.app/companies/giti2c/jobs/customer-support-agent,Giti2c,Giti2c,Customer Support Agent,Full Time,2026-09-01T20:33:55Z,2026-11-20T01:06:03Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/xs-com/jobs/customer-support-officer-mena,https://himalayas.app/companies/xs-com/jobs/customer-support-officer-mena,XS.com,XS.com,Customer Support Officer - MENA,Full Time,2026-07-19T14:55:59Z,2026-09-17T14:55:59Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/userpilot/jobs/customer-support-saas,https://himalayas.app/companies/userpilot/jobs/customer-support-saas,Userpilot,Userpilot,Customer Support (SaaS),Full Time,2026-08-23T05:44:02Z,2026-10-22T05:44:00Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/bighand/jobs/customer-operations-support-analyst,https://himalayas.app/companies/bighand/jobs/customer-operations-support-analyst,BigHand,BigHand,Customer Operations & Support Analyst,Full Time,2026-08-12T15:51:01Z,2026-10-11T15:51:01Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/supplax/jobs/team-lead-customer-support,https://himalayas.app/companies/supplax/jobs/team-lead-customer-support,SUPPLAX,SUPPLAX,Team Lead Customer Support,Full Time,2026-08-18T00:48:25Z,2026-10-17T00:48:24Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/sharebite/jobs/senior-customer-care-lead,https://himalayas.app/companies/sharebite/jobs/senior-customer-care-lead,Sharebite,Sharebite,Senior Customer Care Lead,Full Time,2026-09-03T20:31:31Z,2026-10-02T07:06:47Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/whitecollars/jobs/customer-service-virtual-assistant-e-commerce,https://himalayas.app/companies/whitecollars/jobs/customer-service-virtual-assistant-e-commerce,Whitecollars,Whitecollars,Customer Service & Virtual Assistant (E-commerce),Full Time,2026-08-23T08:34:29Z,2026-10-22T08:34:28Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/aline/jobs/customer-experience-executive-customer-success-manager,https://himalayas.app/companies/aline/jobs/customer-experience-executive-customer-success-manager,Aline,Aline,Customer Experience - Executive Customer Success Manager,Full Time,2026-08-31T17:22:58Z,2026-10-30T17:22:57Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/imnoo-ag/jobs/senior-customer-success-manager-in-50-100-remote-freelance-on-site,https://himalayas.app/companies/imnoo-ag/jobs/senior-customer-success-manager-in-50-100-remote-freelance-on-site,Imnoo AG,Imnoo AG,Senior Customer Success Manager*in (50-100%) Remote / Freelance / On Site,Part Time,2026-08-03T08:42:12Z,2026-10-02T08:42:11Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/aline/jobs/support-product-support-specialist-8041571198,https://himalayas.app/companies/aline/jobs/support-product-support-specialist-8041571198,Aline,Aline,Support - Product Support Specialist,Full Time,2026-08-13T01:20:27Z,2026-10-12T01:20:27Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/anchor-fintech/jobs/director-of-customer-success,https://himalayas.app/companies/anchor-fintech/jobs/director-of-customer-success,Anchor Fintech,Anchor Fintech,Director of Customer Success,Full Time,2026-07-18T22:49:42Z,2026-09-16T22:49:41Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/talent-sam/jobs/customer-service-manager-7434885326,https://himalayas.app/companies/talent-sam/jobs/customer-service-manager-7434885326,Talent Sam,Talent Sam,Customer Service Manager,Full Time,2026-08-21T06:39:47Z,2026-10-20T06:39:46Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/sarnova/jobs/senior-customer-care-representative-cardio-partners-remote-8559063458,https://himalayas.app/companies/sarnova/jobs/senior-customer-care-representative-cardio-partners-remote-8559063458,Sarnova,Sarnova,Senior Customer Care Representative - Cardio Partners - Remote,Full Time,2026-07-31T07:38:06Z,2026-09-29T07:38:05Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/grid/jobs/support-operator-emea-m-f-x,https://himalayas.app/companies/grid/jobs/support-operator-emea-m-f-x,GRID,GRID,Support Operator EMEA (m/f/x),Part Time,2026-08-20T23:57:37Z,2026-10-19T23:57:36Z,unspecified_by_api,"[""Afghanistan"", ""Albania"", ""Algeria"", ""Andorra"", ""Angola"", ""Antarctica"", ""Armenia"", ""Austria"", ""Azerbaijan"", ""Bahrain"", ""Belarus"", ""Belgium"", ""Benin"", ""Bosnia and Herzegovina"", ""Botswana"", ""Bouvet Island"", ""Bulgaria"", ""Burkina Faso"", ""Burundi"", ""Cabo Verde"", ""Cameroon"", ""Central African Republic"", ""Chad"", ""Comoros"", ""Congo"", ""Congo, The Democratic Republic of the"", ""Cook Islands"", ""Croatia"", ""Cura\u00e7ao"", ""Cyprus"", ""Czechia"", ""C\u00f4te d'Ivoire"", ""Denmark"", ""Djibouti"", ""Egypt"", ""Equatorial Guinea"", ""Eritrea"", ""Estonia"", ""Eswatini"", ""Ethiopia"", ""Faroe Islands"", ""Finland"", ""France"", ""French Guiana"", ""French Southern Territories"", ""Gabon"", ""Gambia"", ""Georgia"", ""Germany"", ""Ghana"", ""Gibraltar"", ""Greece"", ""Greenland"", ""Guadeloupe"", ""Guernsey"", ""Guinea"", ""Guinea-Bissau"", ""Heard Island and McDonald Islands"", ""Holy See (Vatican City State)"", ""Hungary"", ""Iceland"", ""Iran"", ""Iraq"", ""Ireland"", ""Isle of Man"", ""Israel"", ""Italy"", ""Jersey"", ""Jordan"", ""Kazakhstan"", ""Kenya"", ""Kosovo"", ""Kuwait"", ""Kyrgyzstan"", ""Latvia"", ""Lebanon"", ""Lesotho"", ""Liberia"", ""Libya"", ""Liechtenstein"", ""Lithuania"", ""Luxembourg"", ""Madagascar"", ""Malawi"", ""Mali"", ""Malta"", ""Martinique"", ""Mauritania"", ""Mauritius"", ""Mayotte"", ""Moldova"", ""Monaco"", ""Montenegro"", ""Morocco"", ""Mozambique"", ""Namibia"", ""Netherlands"", ""Niger"", ""Nigeria"", ""North Macedonia"", ""Norway"", ""Oman"", ""Palestine, State of"", ""Poland"", ""Portugal"", ""Qatar"", ""Romania"", ""Russian Federation"", ""Rwanda"", ""R\u00e9union"", ""Saint Barth\u00e9lemy"", ""Saint Helena, Ascension and Tristan da Cunha"", ""Saint Martin (French part)"", ""Saint Pierre and Miquelon"", ""San Marino"", ""Sao Tome and Principe"", ""Saudi Arabia"", ""Senegal"", ""Serbia"", ""Seychelles"", ""Sierra Leone"", ""Sint Maarten (Dutch part)"", ""Slovakia"", ""Slovenia"", ""Somalia"", ""South Africa"", ""South Sudan"", ""Spain"", ""Sudan"", ""Svalbard and Jan Mayen"", ""Sweden"", ""Switzerland"", ""Syrian Arab Republic"", ""Tajikistan"", ""Tanzania"", ""Togo"", ""Tunisia"", ""Turkey"", ""Turkmenistan"", ""Uganda"", ""Ukraine"", ""United Arab Emirates"", ""United Kingdom"", ""Uzbekistan"", ""Western Sahara"", ""Yemen"", ""Zambia"", ""Zimbabwe"", ""\u00c5land Islands""]",explicitly_hires_in_lebanon,"locationRestrictions explicitly includes 'Lebanon': ['Afghanistan', 'Albania', 'Algeria', 'Andorra', 'Angola', 'Antarctica', 'Armenia', 'Austria', 'Azerbaijan', 'Bahrain', 'Belarus', 'Belgium', 'Benin', 'Bosnia and Herzegovina', 'Botswana', 'Bouvet Island', 'Bulgaria', 'Burkina Faso', 'Burundi', 'Cabo Verde', 'Cameroon', 'Central African Republic', 'Chad', 'Comoros', 'Congo', 'Congo, The Democratic Republic of the', 'Cook Islands', 'Croatia', 'Curaçao', 'Cyprus', 'Czechia', ""Côte d'Ivoire"", 'Denmark', 'Djibouti', 'Egypt', 'Equatorial Guinea', 'Eritrea', 'Estonia', 'Eswatini', 'Ethiopia', 'Faroe Islands', 'Finland', 'France', 'French Guiana', 'French Southern Territories', 'Gabon', 'Gambia', 'Georgia', 'Germany', 'Ghana', 'Gibraltar', 'Greece', 'Greenland', 'Guadeloupe', 'Guernsey', 'Guinea', 'Guinea-Bissau', 'Heard Island and McDonald Islands', 'Holy See (Vatican City State)', 'Hungary', 'Iceland', 'Iran', 'Iraq', 'Ireland', 'Isle of Man', 'Israel', 'Italy', 'Jersey', 'Jordan', 'Kazakhstan', 'Kenya', 'Kosovo', 'Kuwait', 'Kyrgyzstan', 'Latvia', 'Lebanon', 'Lesotho', 'Liberia', 'Libya', 'Liechtenstein', 'Lithuania', 'Luxembourg', 'Madagascar', 'Malawi', 'Mali', 'Malta', 'Martinique', 'Mauritania', 'Mauritius', 'Mayotte', 'Moldova', 'Monaco', 'Montenegro', 'Morocco', 'Mozambique', 'Namibia', 'Netherlands', 'Niger', 'Nigeria', 'North Macedonia', 'Norway', 'Oman', 'Palestine, State of', 'Poland', 'Portugal', 'Qatar', 'Romania', 'Russian Federation', 'Rwanda', 'Réunion', 'Saint Barthélemy', 'Saint Helena, Ascension and Tristan da Cunha', 'Saint Martin (French part)', 'Saint Pierre and Miquelon', 'San Marino', 'Sao Tome and Principe', 'Saudi Arabia', 'Senegal', 'Serbia', 'Seychelles', 'Sierra Leone', 'Sint Maarten (Dutch part)', 'Slovakia', 'Slovenia', 'Somalia', 'South Africa', 'South Sudan', 'Spain', 'Sudan', 'Svalbard and Jan Mayen', 'Sweden', 'Switzerland', 'Syrian Arab Republic', 'Tajikistan', 'Tanzania', 'Togo', 'Tunisia', 'Turkey', 'Turkmenistan', 'Uganda', 'Ukraine', 'United Arab Emirates', 'United Kingdom', 'Uzbekistan', 'Western Sahara', 'Yemen', 'Zambia', 'Zimbabwe', 'Åland Islands']",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/sharecare/jobs/customer-service-representative-remote-1832276311,https://himalayas.app/companies/sharecare/jobs/customer-service-representative-remote-1832276311,Sharecare,Sharecare,Customer Service Representative - Remote,Full Time,2026-08-28T20:33:51Z,2026-11-12T00:31:17Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/cookunity/jobs/customer-experience-real-time-analyst,https://himalayas.app/companies/cookunity/jobs/customer-experience-real-time-analyst,CookUnity,CookUnity,Customer Experience Real Time Analyst,Full Time,2026-08-21T06:08:54Z,2026-10-20T06:08:53Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobs-for-humanity/jobs/technical-support-6725976377,https://himalayas.app/companies/jobs-for-humanity/jobs/technical-support-6725976377,Jobs for Humanity,Jobs for Humanity,Technical Support,Full Time,2026-08-21T20:34:11Z,2026-09-20T03:41:15Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/nightowl-consulting/jobs/technical-support-representative,https://himalayas.app/companies/nightowl-consulting/jobs/technical-support-representative,NightOwl Consulting,NightOwl Consulting,Technical Support Representative,Full Time,2026-08-31T06:05:21Z,2026-10-30T06:05:21Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",customer_support,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/2am-tech/jobs/product-project-manager,https://himalayas.app/companies/2am-tech/jobs/product-project-manager,2am.tech,2am.tech,Product / Project Manager,Contractor,2026-08-06T07:08:42Z,2026-10-05T07:08:42Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/resourceful-talent-group/jobs/product-manager-project-management-skills,https://himalayas.app/companies/resourceful-talent-group/jobs/product-manager-project-management-skills,Resourceful Talent Group,Resourceful Talent Group,Product Manager (Project Management Skills),Full Time,2026-08-21T16:14:49Z,2026-10-20T16:14:49Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/yaqeen-institute/jobs/project-manager-content-products,https://himalayas.app/companies/yaqeen-institute/jobs/project-manager-content-products,Yaqeen Institute,Yaqeen Institute,"Project Manager, Content Products",Full Time,2026-08-23T20:32:48Z,2026-09-22T06:19:03Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/mercuryo-io/jobs/project-manager-dev-unit-lead,https://himalayas.app/companies/mercuryo-io/jobs/project-manager-dev-unit-lead,Mercuryo,Mercuryo,Project Manager / Dev Unit Lead,Full Time,2026-08-21T06:29:22Z,2026-10-20T06:29:22Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/talent-inc/jobs/contract-technical-project-manager,https://himalayas.app/companies/talent-inc/jobs/contract-technical-project-manager,Talent Inc.,Talent,Contract Technical Project Manager,Contractor,2026-08-16T09:33:00Z,2026-10-15T09:33:00Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/translated-srl/jobs/localization-project-manager-emea,https://himalayas.app/companies/translated-srl/jobs/localization-project-manager-emea,Translated Srl,Translated,Localization Project Manager - EMEA,Contractor,2026-08-17T00:13:12Z,2026-10-16T00:13:11Z,unspecified_by_api,"[""Afghanistan"", ""Albania"", ""Algeria"", ""Andorra"", ""Angola"", ""Antarctica"", ""Armenia"", ""Austria"", ""Azerbaijan"", ""Bahrain"", ""Belarus"", ""Belgium"", ""Benin"", ""Bosnia and Herzegovina"", ""Botswana"", ""Bouvet Island"", ""Bulgaria"", ""Burkina Faso"", ""Burundi"", ""Cabo Verde"", ""Cameroon"", ""Central African Republic"", ""Chad"", ""Comoros"", ""Congo"", ""Congo, The Democratic Republic of the"", ""Cook Islands"", ""Croatia"", ""Cura\u00e7ao"", ""Cyprus"", ""Czechia"", ""C\u00f4te d'Ivoire"", ""Denmark"", ""Djibouti"", ""Egypt"", ""Equatorial Guinea"", ""Eritrea"", ""Estonia"", ""Eswatini"", ""Ethiopia"", ""Faroe Islands"", ""Finland"", ""France"", ""French Guiana"", ""French Southern Territories"", ""Gabon"", ""Gambia"", ""Georgia"", ""Germany"", ""Ghana"", ""Gibraltar"", ""Greece"", ""Greenland"", ""Guadeloupe"", ""Guernsey"", ""Guinea"", ""Guinea-Bissau"", ""Heard Island and McDonald Islands"", ""Holy See (Vatican City State)"", ""Hungary"", ""Iceland"", ""Iran"", ""Iraq"", ""Ireland"", ""Isle of Man"", ""Israel"", ""Italy"", ""Jersey"", ""Jordan"", ""Kazakhstan"", ""Kenya"", ""Kosovo"", ""Kuwait"", ""Kyrgyzstan"", ""Latvia"", ""Lebanon"", ""Lesotho"", ""Liberia"", ""Libya"", ""Liechtenstein"", ""Lithuania"", ""Luxembourg"", ""Madagascar"", ""Malawi"", ""Mali"", ""Malta"", ""Martinique"", ""Mauritania"", ""Mauritius"", ""Mayotte"", ""Moldova"", ""Monaco"", ""Montenegro"", ""Morocco"", ""Mozambique"", ""Namibia"", ""Netherlands"", ""Niger"", ""Nigeria"", ""North Macedonia"", ""Norway"", ""Oman"", ""Palestine, State of"", ""Poland"", ""Portugal"", ""Qatar"", ""Romania"", ""Russian Federation"", ""Rwanda"", ""R\u00e9union"", ""Saint Barth\u00e9lemy"", ""Saint Helena, Ascension and Tristan da Cunha"", ""Saint Martin (French part)"", ""Saint Pierre and Miquelon"", ""San Marino"", ""Sao Tome and Principe"", ""Saudi Arabia"", ""Senegal"", ""Serbia"", ""Seychelles"", ""Sierra Leone"", ""Sint Maarten (Dutch part)"", ""Slovakia"", ""Slovenia"", ""Somalia"", ""South Africa"", ""South Sudan"", ""Spain"", ""Sudan"", ""Svalbard and Jan Mayen"", ""Sweden"", ""Switzerland"", ""Syrian Arab Republic"", ""Tajikistan"", ""Tanzania"", ""Togo"", ""Tunisia"", ""Turkey"", ""Turkmenistan"", ""Uganda"", ""Ukraine"", ""United Arab Emirates"", ""United Kingdom"", ""Uzbekistan"", ""Western Sahara"", ""Yemen"", ""Zambia"", ""Zimbabwe"", ""\u00c5land Islands""]",explicitly_hires_in_lebanon,"locationRestrictions explicitly includes 'Lebanon': ['Afghanistan', 'Albania', 'Algeria', 'Andorra', 'Angola', 'Antarctica', 'Armenia', 'Austria', 'Azerbaijan', 'Bahrain', 'Belarus', 'Belgium', 'Benin', 'Bosnia and Herzegovina', 'Botswana', 'Bouvet Island', 'Bulgaria', 'Burkina Faso', 'Burundi', 'Cabo Verde', 'Cameroon', 'Central African Republic', 'Chad', 'Comoros', 'Congo', 'Congo, The Democratic Republic of the', 'Cook Islands', 'Croatia', 'Curaçao', 'Cyprus', 'Czechia', ""Côte d'Ivoire"", 'Denmark', 'Djibouti', 'Egypt', 'Equatorial Guinea', 'Eritrea', 'Estonia', 'Eswatini', 'Ethiopia', 'Faroe Islands', 'Finland', 'France', 'French Guiana', 'French Southern Territories', 'Gabon', 'Gambia', 'Georgia', 'Germany', 'Ghana', 'Gibraltar', 'Greece', 'Greenland', 'Guadeloupe', 'Guernsey', 'Guinea', 'Guinea-Bissau', 'Heard Island and McDonald Islands', 'Holy See (Vatican City State)', 'Hungary', 'Iceland', 'Iran', 'Iraq', 'Ireland', 'Isle of Man', 'Israel', 'Italy', 'Jersey', 'Jordan', 'Kazakhstan', 'Kenya', 'Kosovo', 'Kuwait', 'Kyrgyzstan', 'Latvia', 'Lebanon', 'Lesotho', 'Liberia', 'Libya', 'Liechtenstein', 'Lithuania', 'Luxembourg', 'Madagascar', 'Malawi', 'Mali', 'Malta', 'Martinique', 'Mauritania', 'Mauritius', 'Mayotte', 'Moldova', 'Monaco', 'Montenegro', 'Morocco', 'Mozambique', 'Namibia', 'Netherlands', 'Niger', 'Nigeria', 'North Macedonia', 'Norway', 'Oman', 'Palestine, State of', 'Poland', 'Portugal', 'Qatar', 'Romania', 'Russian Federation', 'Rwanda', 'Réunion', 'Saint Barthélemy', 'Saint Helena, Ascension and Tristan da Cunha', 'Saint Martin (French part)', 'Saint Pierre and Miquelon', 'San Marino', 'Sao Tome and Principe', 'Saudi Arabia', 'Senegal', 'Serbia', 'Seychelles', 'Sierra Leone', 'Sint Maarten (Dutch part)', 'Slovakia', 'Slovenia', 'Somalia', 'South Africa', 'South Sudan', 'Spain', 'Sudan', 'Svalbard and Jan Mayen', 'Sweden', 'Switzerland', 'Syrian Arab Republic', 'Tajikistan', 'Tanzania', 'Togo', 'Tunisia', 'Turkey', 'Turkmenistan', 'Uganda', 'Ukraine', 'United Arab Emirates', 'United Kingdom', 'Uzbekistan', 'Western Sahara', 'Yemen', 'Zambia', 'Zimbabwe', 'Åland Islands']",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/nebius/jobs/product-mgr-technical-project-mgr-template,https://himalayas.app/companies/nebius/jobs/product-mgr-technical-project-mgr-template,Nebius,Nebius,Product Mgr/Technical Project Mgr Template,Full Time,2026-09-03T06:38:40Z,2026-11-02T06:38:40Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/gr8-tech/jobs/engineering-team-lead-project-manager,https://himalayas.app/companies/gr8-tech/jobs/engineering-team-lead-project-manager,GR8 Tech,GR8 Tech,Engineering Team Lead/ Project Manager,Full Time,2026-08-03T08:36:02Z,2026-10-02T08:36:02Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/newel-health/jobs/product-owner,https://himalayas.app/companies/newel-health/jobs/product-owner,Newel Health,Newel Health,Product Owner,Full Time,2026-08-28T20:30:53Z,2026-09-26T02:52:53Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/native/jobs/junior-product-manager,https://himalayas.app/companies/native/jobs/junior-product-manager,Native,Native,Junior Product Manager,Full Time,2026-08-20T03:50:42Z,2026-10-19T03:50:41Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,unverifiable
himalayas,https://himalayas.app/companies/orderly-network/jobs/product-manager,https://himalayas.app/companies/orderly-network/jobs/product-manager,Orderly Network,Orderly Network,Product Manager,Full Time,2026-08-22T03:57:09Z,2026-10-21T03:57:09Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/united-rentals/jobs/product-development-manager,https://himalayas.app/companies/united-rentals/jobs/product-development-manager,United Rentals,United Rentals,Product Development Manager,Full Time,2026-07-30T00:13:24Z,2026-09-28T00:13:24Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/project-management-institute-inc/jobs/manager-market-research-insights,https://himalayas.app/companies/project-management-institute-inc/jobs/manager-market-research-insights,"Project Management Institute, Inc.",Project Management Institute,"Manager, Market Research & Insights",Full Time,2026-08-19T19:57:20Z,2026-10-18T19:57:19Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/stellar-tech/jobs/user-acquisition-manager-meta-new-project,https://himalayas.app/companies/stellar-tech/jobs/user-acquisition-manager-meta-new-project,Stellar Tech,Stellar Tech,"User Acquisition Manager (Meta, New Project)",Contractor,2026-08-21T17:22:30Z,2026-10-20T17:22:30Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobsforlebanon/jobs/business-developer,https://himalayas.app/companies/jobsforlebanon/jobs/business-developer,Jobs for Humanity,Jobs for Humanity,Business Developer,Full Time,2026-08-30T20:31:56Z,2026-09-29T04:05:49Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],project_product_management,2026-09-04T16:57:33Z,new_candidate
