internal_row_id,canonical_name,relevance_status,review_status_source,proposed_action,reason,matched_destination_row,proposed_destination_status,automation_eligibility,confidence_level,official_website_url,careers_page_url
uae-pilot-0112,Bericht Audit & Advisory,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-bericht-audit-advisory,verified,see staging/manifest,high,https://bericht.ae/,
uae-pilot-0113,Best Choice Engineering Consulting,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.best-choice.ae/,
uae-pilot-0114,Best Express Cargo - Karama,eligible_employer,eligible_employer,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,https://bestexpresscargo.com/,
uae-pilot-0115,Beverly Hills Specialty Hospital,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://bhsh.ae/,
uae-pilot-0116,BHNS ENGINEERING CONSULTANTS,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.bh-ns.com/,
uae-pilot-0117,BIM CONSULT,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-bim-consult,verified,see staging/manifest,high,https://bimconsults.com/,
uae-pilot-0118,Binseena Pharmacy,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0119,Bita poly clinic,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.bitapolyclinic.com/,
uae-pilot-0120,Blox Building Contracting LLC,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0121,BLUE AXIS SHIPPING & FREIGHT(L.L.C),eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.blueaxisshipping.com/,
uae-pilot-0122,BlueOcean Electronics,irrelevant_small_retail_or_generic,irrelevant_small_retail_or_generic,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,,
uae-pilot-0123,Brands For Less - Burjuman,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.brandsforless.com/,
uae-pilot-0124,BuLsia Electronics LLC,irrelevant_small_retail_or_generic,irrelevant_small_retail_or_generic,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,,
uae-pilot-0125,CACTUS MEGA BUILDING & CONSTRUCTIONS PROJECTS- SOLE PROPRIETORSHIP L.L.C.,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://www.cactusme.org/,
uae-pilot-0126,Canon Dubai - National Store LLC - Al Ghazal Mall,irrelevant_small_retail_or_generic,irrelevant_small_retail_or_generic,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,http://nationalstore.ae/retail-stores/,
uae-pilot-0127,CAPE Interior | Architecture,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0128,Capi Electronics,irrelevant_small_retail_or_generic,irrelevant_small_retail_or_generic,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,https://capi.com/stores/zayed-international-airport/capi-electronics-at-terminal-a-c-gates-auh/,
uae-pilot-0129,Capital Engineering Consultancy LLC,eligible_employer,new_verified,hold_manual_review,"Round-4 human-quality audit: moved from promote_now to hold_manual_review - on-site HQ address reads as Sharjah, not Abu Dhabi/Dubai; Abu Dhabi presence unresolved (see manual-review-queue.csv).",,needs_manual_review,see staging/manifest,n/a,http://www.capitalengg.com/,
uae-pilot-0130,CAPITALHOME ELECTRONICS كابيتال هوم للالكترونيات,irrelevant_small_retail_or_generic,irrelevant_small_retail_or_generic,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,,
uae-pilot-0131,Capriole Construction Co. LLC Abu Dhabi Branch,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-capriole-construction,verified,see staging/manifest,high,http://www.capriole-construction.com/,
uae-pilot-0132,Cargo Line Freight And Logistics LLC,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-cargo-line-freight-logistics,verified,see staging/manifest,high,https://www.cargolinefl.com/,
uae-pilot-0133,"CELL MISSION MOBILES , Computers, Accessories and Repair Services - Al Satwa",eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://cellmission.ae/,
uae-pilot-0134,Central Hospital SEHA Disease Prevention & Screening Center,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.seha.ae/,
uae-pilot-0135,Central Services Complex | مجمع الخدمات المركزية,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-dubai-health,verified,see staging/manifest,high,http://www.dubaihealth.ae/,
uae-pilot-0136,Centre Line Interiors (New Office),eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0137,Chawla Architectural & Consulting Engineers,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-chawla-architectural-consulting-engineers,verified,see staging/manifest,high,http://www.chawladxb.ae/,
uae-pilot-0138,CHUNGHWA BUILDING MATERIAL LLC OPC,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0139,Cititrans Logistics (Head Office),eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0140,Cityman electronics,irrelevant_small_retail_or_generic,irrelevant_small_retail_or_generic,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,,
uae-pilot-0141,Civilco Civil Engineering & Contracting Company WLL,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-civilco,verified,see staging/manifest,high,http://www.civilco.ae/,
uae-pilot-0142,Close System Consultancy Mohammed Bin Zayed Branch,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-close-system-consultancy,verified,see staging/manifest,high,http://www.close-system.com/,
uae-pilot-0143,commercial interior design company,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0144,Comply Bridge Global Advisory,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-agile-vertex-advisory,verified,see staging/manifest,high,https://complybridgeglob.com/,
uae-pilot-0145,Concept Consulting Engineers,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://conceptdxp.com/,
uae-pilot-0146,Concept Plus Architects,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://linktr.ee/cpaconceptplusarchitect?utm_source=linktree_admin_share,
uae-pilot-0147,Construction General Contracting House Limited,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-construction-general-contracting-house,verified,see staging/manifest,high,https://www.cgchouse.com/,
uae-pilot-0148,Copri Construction Ent Establishment,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://copri.ae/,
uae-pilot-0149,CoralFlair Building Contracting LLC,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0150,Core Accounting & Book Keeping LLC,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0151,Core Accounting & Tax Consultation LLC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://coreauditax.com/,
uae-pilot-0152,Core cutting dubai,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.corecuttingdubaiuae.com/,
uae-pilot-0153,Craft Interiors LLC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.craft-interior.com/,
uae-pilot-0154,Cyber Corner Electronics L.L.C,irrelevant_small_retail_or_generic,irrelevant_small_retail_or_generic,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,https://cyberelectronicsllc.com/,
uae-pilot-0155,Dar al amal general maintanence,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0156,Darji Accounting,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-darji-accounting,verified,see staging/manifest,high,http://www.darjiaccounting.ae/,
uae-pilot-0157,Datum Engineering Consultants,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-datum-engineering-consultants,verified,see staging/manifest,high,http://www.datum.ae/,
uae-pilot-0158,Delma Bridge Transport & Logistics,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.delmabridge.com/,
uae-pilot-0159,DESCO Print & Studio - Dry Docks(Al mina),eligible_employer,eligible_employer,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,https://descoonline.com/desco-printing-dry-docks,
uae-pilot-0160,Desert Tech Building Contracting LLC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://deserttechdubai.com/,
uae-pilot-0161,Design Club LLC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://designclub.ae/,
uae-pilot-0162,Design Hub Building Contracting LLC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://design-hub.ae/,
uae-pilot-0163,Design Infinity,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-design-infinity,verified,see staging/manifest,high,http://www.design-infinity.com/,
uae-pilot-0164,Design Majlis,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.designmajlis.com/,
uae-pilot-0165,Design Studio 727,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://www.designstudio727.ae/,
uae-pilot-0166,Designer East (Architecture & Engineering Design),eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-designer-east,verified,see staging/manifest,high,http://designereast.com/,
uae-pilot-0167,Dhafir Development & Contracting LLC,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-dhafir-development-contracting,verified,see staging/manifest,high,http://www.dhafirdc.com/,
uae-pilot-0168,DLI - Design Line Interiors,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0169,DMC Global Logistics L.L.C - Abu Dhabi Branch,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0170,Double Square Engineering Consultancy,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.doublesquare.ae/,
uae-pilot-0171,Dr AK Health Care Medical Center L.L.C,eligible_employer,eligible_employer,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,http://www.draneshk.com/,
uae-pilot-0172,Dr Layla Clinique,eligible_employer_no_website,eligible_employer_no_website,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,,
uae-pilot-0173,Dr. Mulham Polyclinic,eligible_employer_no_website,eligible_employer_no_website,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,,
uae-pilot-0174,Dr. Nima.Yeganeh,eligible_employer,eligible_employer,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,https://drnimayeganeh.com/,
uae-pilot-0175,Dr. Rohit Kumar,eligible_employer,eligible_employer,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,https://www.rohitkumar.com/,
uae-pilot-0176,Drawn to Design,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0177,DREAM LINE INTERIOR DESIGN,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0178,Drydocks World Dubai-Medical Department,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0179,Drydocks World Main Gate,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0180,DSA,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-dsa,verified,see staging/manifest,high,http://www.dsa.design/,
uae-pilot-0181,Dstny Design Interior Decoration LLC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://dstnydesign.com/,
uae-pilot-0182,Dubai tech store,irrelevant_small_retail_or_generic,irrelevant_small_retail_or_generic,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,,
uae-pilot-0183,Ear Care Medical Center ECMC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://ecmcweb.com/,
uae-pilot-0184,Eclipse Clinic | GP | Aesthetics | Psychology | Obstetrics & Gynecology | General Medicine | Wellness,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://eclipseclinic.ae/,
uae-pilot-0185,El Didi Logistics LLC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.eldidigroup.com/,
uae-pilot-0186,Elegant Interior Design llc,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.elegantinteriordesignllc.com/,
uae-pilot-0187,Elite Cas Auditing,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0188,Elite Consults LLC,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-elite-consults,verified,see staging/manifest,high,https://www.elite-cas.com/,
uae-pilot-0189,Elqen Chartered Accountants,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-elqen-chartered-accountants,verified,see staging/manifest,high,https://elqen-cpa.com/,
uae-pilot-0190,Emirates Logistics,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0191,Emirates Logistics Head Office,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://emirateslogistics.com/,
uae-pilot-0192,Emirates SAS Engineering Consultants,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0193,EMIRATES SUN CONTRACTING CO LLC,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0194,Emkan Accounting & Book Keeping,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://www.emkanaccounting.com/,
uae-pilot-0195,Enjaz Tax and Accounting Consultancy L.L.C,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://tax-enjaz.ae/,
uae-pilot-0196,EPC Division - Drydocks World Dubai,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0197,ESKAN Engineering consultant,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.eskaneng.com/,
uae-pilot-0198,Ethics Plus Public Accountants,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-ethics-plus-public-accountants,verified,see staging/manifest,high,https://www.ethicsplusuae.com/,
uae-pilot-0199,Eurolink Safety,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.eurolinksafety.com/,
uae-pilot-0200,Ever Win Architectural Engineering Consultancy LLC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://everwinec.ae/,
uae-pilot-0201,Exceptional Interior Decoration LLC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://exceptional.ae/,
uae-pilot-0202,Fabrios Interiors,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.fabriosinteriors.com/,
uae-pilot-0203,Falcon Interior Decoration LLC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://www.falconinterior.com/?utm_source=gmb&utm_medium=Google+My+Business&utm_id=MyBusinessPage,
uae-pilot-0204,"Fast Track Accounting & Tax Consultancy (FTA) VAT Abu Dhabi, Dubai, UAE",eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.ftaauditing.com/,
uae-pilot-0205,Fast Wing Accounting And Bookkeeping Llc,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0206,Fastlane Accounting and Tax Consultancy,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://www.fastlanecareer.com/,
uae-pilot-0207,Fedde Interiors,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.feddeinteriors.com/,
uae-pilot-0208,Fix For Less,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://fixforless.ae/,
uae-pilot-0209,Fortune Kapital Ecommerce & Small Business Accountants,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://fortunekapital.com/,
uae-pilot-0210,FREE4LANCE,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0211,Freight Care Logistics LLC,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.freightcare.ae/,
uae-pilot-0212,Fresh Fruits Company - Retail Shop,irrelevant_small_retail_or_generic,irrelevant_small_retail_or_generic,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,,
uae-pilot-0213,FujSeng Construction L.L.C. (FujEng) - Dubai Office,irrelevant_small_retail_or_generic,irrelevant_small_retail_or_generic,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,https://fujseng.ae/,
uae-pilot-0214,Fusion International Shipping & Logistics Co.L.L.C,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.fusionshipping.com/,
uae-pilot-0215,Future Net Logistics LLC - Branch of Abu Dhabi 1,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://futurenetlogistics.com/,
uae-pilot-0216,GAC Abu Dhabi,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://gac.com/abudhabi,
uae-pilot-0217,GEN sler Interior design,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0218,German Fintax Consultancy,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-german-fintax-consultancy,verified,see staging/manifest,high,https://www.germanfintaxconsultancy.com/,
uae-pilot-0219,GETCO - General Electric & Trading Company,irrelevant_small_retail_or_generic,irrelevant_small_retail_or_generic,exclude_rejected,Rejected - see rejected-candidates.csv for exact reason.,,not_applicable,see staging/manifest,n/a,http://www.getco.ae/,
uae-pilot-0220,Global Aerospace Logistics (GAL),eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://www.gal.ae/,
uae-pilot-0221,Global Care Hospital,eligible_employer,new_verified,promote_now,Directly WebFetch-confirmed official website + careers page/ATS/equivalent hiring channel.,cc-global-care-hospital,verified,see staging/manifest,high,https://gch.ae/,
uae-pilot-0222,Global Experience General Contracting Company,eligible_employer_no_website,eligible_employer_no_website,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,,
uae-pilot-0223,Global for Accounting and Tax Consultancy,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,https://globalaccandtax.com/,
uae-pilot-0224,Golden Square Engineering Consultants,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.gsengint.com/,
uae-pilot-0225,Granite Construction Company llc,eligible_employer,eligible_employer,hold_manual_review,"Real, plausible candidate; evidence remains insufficient for verification (see manual-review-queue.csv for exact reason).",,needs_manual_review,see staging/manifest,n/a,http://www.graniteuae.com/,
